,Instrument,Investor Perm Id,Investor Id,Investor Full Name,Investor Address Country,Investor Type Description ID,Fund Investment Style Code
168,ATIL.MZ,,,,,,
169,LTEJ.J,,,,,,
170,FAHR.NR,,,,,,
171,ETFRHOJ.J,,,,,,
172,SNHJ.J,34413286392,3238019,Steinhoff (Bruno Ewald),South Africa,303,
173,SNHJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,
174,SNHJ.J,4296540815,2004263,Harding Loevner LP,United States,107,
175,SNHJ.J,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,
176,SNHJ.J,5044026629,2002611,Nuveen LLC,United States,110,
177,SNHJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,
178,SNHJ.J,4296618041,2003276,Teacher Retirement System of Texas,United States,110,
179,SNHJ.J,5000757180,7185253,Fidelity Investments Canada ULC,Canada,107,
180,SNHJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,
181,SNHJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,
182,SNHJ.J,5000043067,2484925,Marlborough Fund Managers Ltd.,United Kingdom,107,
183,SNHJ.J,4297688247,2004498,"City National Rochdale, LLC",United States,113,
184,SNHJ.J,4296536226,2002582,Victory Capital Management Inc.,United States,113,
185,SNHJ.J,,2132705,,,,
186,SNHJ.J,34413286392,3238019,Steinhoff (Bruno Ewald),South Africa,303,
187,SNHJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,
188,SNHJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,
189,SNHJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
190,SNHJ.J,4296540815,2004263,Harding Loevner LP,United States,107,
191,SNHJ.J,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,
192,SNHJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,
193,SNHJ.J,5044026629,2002611,Nuveen LLC,United States,110,
194,SNHJ.J,4296618041,2003276,Teacher Retirement System of Texas,United States,110,
195,SNHJ.J,5000043067,2484925,Marlborough Fund Managers Ltd.,United Kingdom,107,
196,SNHJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,
197,SNHJ.J,5000757180,7185253,Fidelity Investments Canada ULC,Canada,107,
198,SNHJ.J,4296536226,2002582,Victory Capital Management Inc.,United States,113,
199,SNHJ.J,,2004498,,,,
200,GBFS.ZI,,,,,,
201,ABCB.MZ,,,,,,
202,VETBANK.LG,,,,,,
203,VETGOODS.LG,,,,,,
204,VETINDETF.LG,,,,,,
205,NRLJ.J,,,,,,
206,TAD.MZ,,,,,,
207,DCON.NR,,,,,,
208,FPC.BT,,,,,,
209,AXIA.ZI,,,,,,
210,BIDJ.J,,,,,,
211,MUCOBA.TZ,,,,,,
212,NBV.NR,,,,,,
213,NSBC.CI,,,,,,
214,DSE.TZ,,,,,,
215,IBLL.MZ,,,,,,
216,EPEJ.J,,,,,,
217,UPL.MZ,,,,,,
218,YYLBEEJ.J,,,,,,
219,ACCESS.GH,,,,,,
220,SCRC.CI,,,,,,
221,SEAJ.J,,,,,,
222,SIBC.CI,,,,,,
223,GLPROPJ.J,,,,,,
224,CBIBF.CI,,,,,,
225,TPFJ.J,,,,,,
226,VODA.TZ,,,,,,
227,CQCIL.UG,,,,,,
228,L2DJ.J,,,,,,
229,TIP.LG,,,,,,
230,DCCUSDJ.J,,,,,,
231,SHGJ.J,,,,,,
232,JAIZBANK.LG,,,,,,
233,STXILBJ.J,,,,,,
234,STXPROJ.J,,,,,,
235,PFBJ.J,,,,,,
236,MTNGH.GH,,,,,,
237,MIN.BT,,,,,,
238,BAYP.MZ,,,,,,
239,AILJ.J,,,,,,
240,KALJ.J,,,,,,
241,NRPJ.J,,,,,,
242,RHBJ.J,,,,,,
243,HETJ.J,,,,,,
244,STXWDMJ.J,,,,,,
245,STXEMGJ.J,,,,,,
246,STX500J.J,,,,,,
247,FMP.ZI,,,,,,
248,ZXSWS.ZX,,,,,,
249,ZXSWB.ZX,,,,,,
250,ZXTWI.ZX,,,,,,
251,FMBCH.MV,,,,,,
252,PPHJ.J,,,,,,
253,STXQUAJ.J,,,,,,
254,LHN.NM,,,,,,
255,4SIJ.J,,,,,,
256,SDOJ.J,,,,,,
257,FNBEQFJ.J,,,,,,
258,PNH.NM,,,,,,
259,SYG500J.J,,,,,,
260,CCAF.LZ,,,,,,
261,DCCUS2J.J,,,,,,
262,ECOC.CI,,,,,,
263,GSPECPLC.LG,,,,,,
264,ARIN.MZ,,,,,,
265,CVWJ.J,,,,,,
266,AYOJ.J,,,,,,
267,ZXTIP.ZX,,,,,,
268,ETF500J.J,,,,,,
269,FNBWGBJ.J,,,,,,
270,STXNDQJ.J,,,,,,
271,LBRJ.J,,,,,,
272,DIGICUT.GH,,,,,,
273,FTHJ.J,,,,,,
274,AEIBy.MZ,,,,,,
275,4ANWKH.4AX,,,,,,
276,4AHWP.4AX,,,,,,
277,4AASP.4AX,,,,,,
278,NFEMODJ.J,,,,,,
279,NFEHGEJ.J,,,,,,
280,NFEDEFJ.J,,,,,,
281,MTNN.LG,,,,,,
282,ETFBNDJ.J,,,,,,
283,NFNAMA.NM,,,,,,
284,STXGOVJ.J,,,,,,
285,STXESGJ.J,,,,,,
286,STXEMEJ.J,,,,,,
287,MERGROWTH.LG,,,,,,
288,MERVALUE.LG,,,,,,
289,SYGESGJ.J,,,,,,
290,MTNR.RW,,,,,,
291,SYGEMFJ.J,,,,,,
292,STXCAPJ.J,,,,,,
293,STXNDAJ.J,,,,,,
294,4AAVC.4AX,,,,,,
295,STXHLTJ.J,,,,,,
296,ETFSRIJ.J,,,,,,
297,ETFEMAJ.J,,,,,,
298,BIND.VF,,,,,,
299,PHL.VF,,,,,,
300,SYGSEJ.J,,,,,,
301,CSGOVIJ.J,,,,,,
302,SIM.VF,,,,,,
303,NED.VF,,,,,,
304,ZZDJ.J,,,,,,
305,NTFD.VF,,,,,,
306,4AGFR1O.4AX,,,,,,
307,GEREGU.LG,,,,,,
308,CAAJ.J,,,,,,
309,SREE.MZ,,,,,,
310,ACCESSCORP.LG,5000071988,2005167,Carnegie Fonder AB,Sweden,101,Core Value
311,ACCESSCORP.LG,5000062040,2621326,Simplicity AB,Sweden,113,
312,ACCESSCORP.LG,5000317033,2002346,Parametric Portfolio Associates LLC,United States,107,
313,ACCESSCORP.LG,,2621326,,,,
314,ACCESSCORP.LG,,2005167,,,,
315,ACCESSCORP.LG,,2002346,,,,
316,4ABKB.4AX,,,,,,
317,APOJ.J,,,,,,
318,TANG.ZI,,,,,,
319,BUAFOODS.LG,,,,,,
320,RONCHESS.LG,,,,,,
321,VELG.MZ,,,,,,
322,ANIJ.J,,,,,,
323,MTNU.UG,,,,,,
324,MOC.NM,,,,,,
325,CTEL.MZ,,,,,,
326,NGXGROUP.LG,,,,,,
327,GTCO.LG,,,,,,
328,TGAJ.J,,,,,,
329,SZKJ.J,,,,,,
330,BAPLC.LG,,,,,,
331,HBE.NR,,,,,,
332,HPL.MZ,,,,,,
333,DASPHARMA.GH,,,,,,
334,4AGR1O.4AX,,,,,,
335,CMR.RW,,,,,,
336,FDHB.MV,,,,,,
337,OMJ.NM,,,,,,
338,MQA.NM,,,,,,
339,SBPJ.J,,,,,,
340,NY1J.J,,,,,,
341,AIRTEL.MV,,,,,,
342,SSWJ.J,,,,,,
343,4AIHG.4AX,,,,,,
344,ZFCO.LZ,,,,,,
345,ZXRPG.ZX,,,,,,
346,BUACEMENT.LG,,,,,,
347,MTNZFJ.J,,,,,,
348,SNO.NM,,,,,,
349,FRBP01p.J^K22,,,,,,
350,SEMA.MZ,,,,,,
351,ANE.NM,,,,,,
352,JATU.TZ,,,,,,
353,SSUJ.J,,,,,,
354,ACES.MZ,,,,,,
355,ORGT.CI,,,,,,
356,REGI.MZ,,,,,,
357,ENLG.MZ,,,,,,
358,ICON.MV,,,,,,
359,LAVA.MZ,,,,,,
360,ACCESS.BT,,,,,,
361,MTHJ.J,,,,,,
362,EHZL.ZI,,,,,,
363,MCGJ.J,,,,,,
364,SCIL.BT,,,,,,
365,NICO.TZ,,,,,,
366,EXPJ.J,,,,,,
367,DGHJ.J,,,,,,
368,TICL.TZ,,,,,,
369,KLOS.MZ,,,,,,
370,TSAH.MZ,,,,,,
371,ABL.GH,,,,,,
372,ABOSELA.LG,,,,,,
373,ABPLAST.LG,,,,,,
374,ABSPp.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,
375,ABSPp.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Specialty
376,ABSPp.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,
377,ABSPp.J,5000156943,2492448,Absa Asset Management (Pty) Limited,South Africa,107,Specialty
378,ABSPp.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
379,ABSPp.J,4298311213,2999300,ABSA Investment Management Services (Pty) Ltd.,South Africa,107,
380,ABSPp.J,5000659344,3783830,Alphen Asset Management (Pty) Ltd._NLE,South Africa,107,
381,ABSPp.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Hedge Fund
382,ABSPp.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Specialty
383,ABSPp.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,
384,ABSPp.J,4298311213,2999300,ABSA Investment Management Services (Pty) Ltd.,South Africa,107,
385,ABSPp.J,5000156943,2492448,Absa Asset Management (Pty) Limited,South Africa,107,
386,ABSPp.J,,3783830,,,,
387,ABSPp.J,,2007153,,,,
388,ABSPp.J,,,,,,
389,ABSPp.J,,,,,,
390,ABSPp.J,,,,,,
391,ABSPp.J,,,,,,
392,ACADEMY.LG,,,,,,
393,ACLJ.J,5000069867,5030444,ArcelorMittal Holdings AG,Switzerland,301,Index
394,ACLJ.J,5001449709,2657747,Industrial Development Corporation of South Africa Limited (IDC),South Africa,114,Core Value
395,ACLJ.J,4297369644,2637859,Public Investment Corporation (SOC) Limited,South Africa,114,Income Value
396,ACLJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Index
397,ACLJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Emerg. Mkts.
398,ACLJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Specialty
399,ACLJ.J,4296477482,2003356,"BlackRock Institutional Trust Company, N.A.",United States,107,Emerg. Mkts.
400,ACLJ.J,5001447645,2587535,Northern Trust Global Investments,United States,107,Growth
401,ACLJ.J,5000074303,2002658,"Dimensional Fund Advisors, L.P.",United States,113,Core Value
402,ACLJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Emerg. Mkts.
403,ACLJ.J,4296929271,2003798,Newton Investment Management Ltd.,United Kingdom,107,Income Value
404,ACLJ.J,4297651992,2004260,"The Vanguard Group, Inc.",United States,113,Core Value
405,ACLJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,Specialty
406,ACLJ.J,4297115531,2002801,Grantham Mayo Van Otterloo & Co LLC,United States,113,Emerg. Mkts.
407,ACLJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,Growth
408,ACLJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,Emerg. Mkts.
409,ACLJ.J,4297836130,2003245,State Street Global Advisors (US),United States,113,Emerg. Mkts.
410,ACLJ.J,5000072500,2006213,Morgan Stanley Investment Management (India) Pvt. Ltd.,India,107,Index
411,ACLJ.J,5000667881,2005965,Norges Bank Investment Management (NBIM),Norway,114,Emerg. Mkts.
412,ACLJ.J,4298106595,2915245,Abax Investments (Pty) Limited,South Africa,113,Sector Specific
413,ACLJ.J,5000038931,2507350,"Capital International, Inc.",United States,107,Sector Specific
414,ACLJ.J,5000068710,2445138,Foord Asset Management (Pty) Limited,South Africa,113,
415,ACLJ.J,5000068977,2003710,Aviva Investors Global Services Limited,United Kingdom,113,Emerg. Mkts.
416,ACLJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Specialty
417,ACLJ.J,5001448934,2006905,Nedgroup Investment Advisors (UK) Ltd.,United Kingdom,107,Yield
418,ACLJ.J,5001196565,2529158,Element Investment Managers (Pty) Ltd,South Africa,107,GARP
419,ACLJ.J,4297882482,2003754,Martin Currie Investment Management Ltd.,United Kingdom,113,Specialty
420,ACLJ.J,4295894349,2003756,Aberdeen Asset Management (Edinburgh),United Kingdom,107,GARP
421,ACLJ.J,5000001092,2003698,Credit Suisse Asset Management Limited,United Kingdom,113,Core Value
422,ACLJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,Core Value
423,ACLJ.J,4296110063,2003675,Columbia Threadneedle Management Limited,United Kingdom,113,Emerg. Mkts.
424,ACLJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Emerg. Mkts.
425,ACLJ.J,5000060762,2004952,"Allianz Popular Asset Management, SGIIC, S.A.",Spain,107,GARP
426,ACLJ.J,5000156943,2492448,Absa Asset Management (Pty) Limited,South Africa,107,Emerg. Mkts.
427,ACLJ.J,5000075484,2002494,"Credit Suisse Asset Management, LLC (US)",United States,113,
428,ACLJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Specialty
429,ACLJ.J,5000036839,2007086,Pramerica SGR S.p.A._NLE,Italy,113,Index
430,ACLJ.J,4296618041,2003276,Teacher Retirement System of Texas,United States,110,Emerg. Mkts.
431,ACLJ.J,5000049458,2004187,Oddo BHF Asset Management GmbH,Germany,107,Emerg. Mkts.
432,ACLJ.J,5000059097,2005788,Siemens Fonds Invest GmbH,Germany,107,Emerg. Mkts.
433,ACLJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,International
434,ACLJ.J,5000650246,2003671,BlackRock Advisors (UK) Limited,United Kingdom,113,Emerg. Mkts.
435,ACLJ.J,4296429306,2004358,Acadian Asset Management LLC,United States,113,Core Value
436,ACLJ.J,4297995414,2003171,AXA Rosenberg Investment Management LLC,United States,113,Specialty
437,ACLJ.J,4296000708,2004182,Deka Vermögensmanagement GmbH,Germany,107,Aggres. Gr.
438,ACLJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,Emerg. Mkts.
439,ACLJ.J,4297778724,2003579,Amundi Deutschland GmbH,Germany,107,Growth
440,ACLJ.J,5000068443,2003543,"Amundi Asset Management, SAS",France,113,Yield
441,ACLJ.J,4297697577,2004416,AXA Rosenberg Investment Management Ltd.,United Kingdom,113,
442,ACLJ.J,5000062040,2621326,Simplicity AB,Sweden,113,Income Value
443,ACLJ.J,4297153027,2003835,"Genesis Investment Management, LLP",United Kingdom,113,Emerg. Mkts.
444,ACLJ.J,5000037370,2003554,Universal-Investment-Gesellschaft mbH,Germany,113,Income Value
445,ACLJ.J,5000066992,2004633,Blackfriars Asset Management Limited,United Kingdom,113,Emerg. Mkts.
446,ACLJ.J,5000779054,2003546,LGT Capital Partners Ltd.,Switzerland,113,Emerg. Mkts.
447,ACLJ.J,5001447576,2006956,"Thomas White International, Ltd.",United States,107,International
448,ACLJ.J,5000025020,2106731,Eurizon Capital S.A.,Luxembourg,107,Sector Specific
449,ACLJ.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,Specialty
450,ACLJ.J,5000741406,2463675,Prescient Investment Management (Pty) Ltd.,South Africa,107,Emerg. Mkts.
451,ACLJ.J,5000317033,2002346,Parametric Portfolio Associates LLC,United States,107,Core Growth
452,ACLJ.J,4296084589,2003838,GAM International Management Ltd.,United Kingdom,113,Index
453,ACLJ.J,5000037247,2003621,Credit Suisse Asset Management,Switzerland,113,Index
454,ACLJ.J,5001449672,2660546,Interneuron (Pty) Limited_NLE,South Africa,113,Aggres. Gr.
455,ACLJ.J,5000689330,2004974,Första AP-Fonden,Sweden,110,Specialty
456,ACLJ.J,4297975279,2004125,Candriam Belgium S.A.,Belgium,113,International
457,ACLJ.J,5000006744,2003595,BNP Paribas Asset Management France SAS,France,113,Emerg. Mkts.
458,ACLJ.J,5000075838,2304231,Russell Investments Limited,United Kingdom,107,GARP
459,ACLJ.J,5001449667,4145531,Metope Investment Managers (Pty) Ltd.,South Africa,107,Core Growth
460,ACLJ.J,5000059370,2004375,Finter Bank Zürich Ltd._NLE,Switzerland,101,Specialty
461,ACLJ.J,5001449660,2537819,Vunani Fund Managers (Pty) Ltd.,South Africa,107,Emerg. Mkts.
462,ACLJ.J,5000051390,2007391,LGM Investments Limited,United Kingdom,113,
463,ACLJ.J,,2003436,Handelsbanken Kapitalförvaltning AB,Sweden,113,
464,ACLJ.J,4295955751,2003800,Legal & General Investment Management Ltd.,United Kingdom,113,Index
465,ACLJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,Emerg. Mkts.
466,ACLJ.J,4295890966,2003535,Banque Cantonale Vaudoise,Switzerland,101,Specialty
467,ACLJ.J,5001448953,3700550,Sanlam Multi-Manager International Limited,United Kingdom,107,Emerg. Mkts.
468,ACLJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,
469,ACLJ.J,48471683242,5080149,Iscor Management Share Trust,South Africa,301,GARP
470,ACLJ.J,,2005644,JPMorgan Investment Advisors Inc._NLE,United States,107,Index
471,ACLJ.J,5001449670,2638401,Old Mutual Customised Solutions (Pty) Ltd,South Africa,107,Index
472,ACLJ.J,5001196216,2638781,Camissa Asset Management Pty Ltd,South Africa,107,Specialty
473,ACLJ.J,5000036827,2003457,Prima sgr S.p.A._NLE,Italy,113,Yield
474,ACLJ.J,5000659351,3967061,"Global Index Advisors, Inc._NLE",United States,107,Index
475,ACLJ.J,5001446718,2005048,Havenport Asset Management Pte. Ltd.,Singapore,107,Core Value
476,ACLJ.J,5000003070,2005774,"Crédit Suisse Gestión S.G.I.I.C., S.A.",Spain,107,Specialty
477,ACLJ.J,5000050241,2003441,KBC Asset Management N.V.,Belgium,107,Index
478,ACLJ.J,5000044264,3331143,Bank Frick & Co. Aktiengesellschaft,Liechtenstein,101,Core Value
479,ACLJ.J,4296976391,2002195,"Goldman Sachs Asset Management, L.P.",United States,107,Specialty
480,ACLJ.J,4296576136,2003973,"Nikko Asset Management Co., Ltd.",Japan,113,GARP
481,ACLJ.J,5000075731,2003282,CIBC Asset Management Inc.,Canada,107,Core Value
482,ACLJ.J,4296915402,2655110,Invesco Capital Management LLC,United States,107,
483,ACLJ.J,5000031562,2005900,"Barclays Wealth Managers España, S.A., S.G.I.I.C.",Spain,107,Index
484,ACLJ.J,5000313307,2399161,Gryphon Asset Management (Pty) Ltd.,South Africa,113,
485,ACLJ.J,5000041130,3963071,"Pro-Financial Asset Management, Inc.",Canada,113,Index
486,ACLJ.J,5000659344,3783830,Alphen Asset Management (Pty) Ltd._NLE,South Africa,107,Core Growth
487,ACLJ.J,5043447177,3644692,SSB & Trust Co.,South Africa,301,Index
488,ACLJ.J,4298311213,2999300,ABSA Investment Management Services (Pty) Ltd.,South Africa,107,Index
489,ACLJ.J,,2639553,LNM Holdings N.V.,Netherlands,301,Growth
490,ACLJ.J,5000749186,2636816,Regarding Capital Management (Pty) Ltd.,South Africa,113,Index
491,ACLJ.J,5000025050,2517371,PSG Asset Management (Pty) Ltd,South Africa,113,Index
492,ACLJ.J,4297563918,2508860,MMI Group Limited,South Africa,107,
493,ACLJ.J,5000043067,2484925,Marlborough Fund Managers Ltd.,United Kingdom,107,Index
494,ACLJ.J,5000030245,2462899,"March Asset Management, S.G.I.I.C., S.A.U.",Spain,107,Index
495,ACLJ.J,5000042855,2439902,"UBS Gestión, S.G.I.I.C., S.A.",Spain,107,Core Value
496,ACLJ.J,5000066977,2429393,"Metagestion, S.G.I.I.C., S.A.U.",Spain,107,Index
497,ACLJ.J,5000074447,2429386,"Gesbusa S.A., S.G.I.I.C.",Spain,107,Index
498,ACLJ.J,5000058337,2429384,"Popular Gestión Privada S.G.I.I.C., S.A.",Spain,107,GARP
499,ACLJ.J,5000003096,2006398,"Ibercaja Gestión S.G.I.I.C., S.A.",Spain,107,Growth
500,ACLJ.J,5000072239,2006396,GAM Investment Management (Switzerland) AG,Switzerland,113,Core Growth
501,ACLJ.J,4298267830,2006282,S-Bank Fund Management Ltd,Finland,113,Deep Value
502,ACLJ.J,4298476970,2006258,Bestinver Gestión S.G.I.I.C. S.A.,Spain,113,
503,ACLJ.J,5000057891,2005905,"Caixa Gestão de Ativos Sociedade Gestora de Fundos de Investimento, S.A.",Portugal,107,Growth
504,ACLJ.J,5000032439,2005806,Credit Suisse Asset Management Funds S.p.A.,Italy,107,GARP
505,ACLJ.J,5000003215,2005771,Imantia Capital,Spain,107,Index
506,ACLJ.J,4298203487,2005602,"Deutsche Wealth Management, S.G.I.I.C., S.A",Spain,107,Index
507,ACLJ.J,5000003224,2005362,"Gesconsult S.G.I.I.C., S.A.",Spain,107,Index
508,ACLJ.J,5000001647,2005351,Santander Asset Management,Spain,107,Index
509,ACLJ.J,5000058288,2005349,"WELCOME ASSET MANAGEMENT S.G.I.I.C., S.A",Spain,107,
510,ACLJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,
511,ACLJ.J,5000071988,2005167,Carnegie Fonder AB,Sweden,101,
512,ACLJ.J,5000004086,2004945,"Inversis Gestión, S.A., SGIIC",Spain,107,Core Growth
513,ACLJ.J,5000074279,2004938,"Novo Banco Gestion, SGIIC, S.A.",Spain,107,Core Value
514,ACLJ.J,5001420987,2004927,BNP Paribas Investment Partners España SA SGIIC,Spain,107,
