,Instrument,Investor Perm Id,Investor Id,Investor Full Name,Investor Address Country,Investor Type Description ID,Fund Investment Style Code
164,SNHJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,
165,SNHJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,
166,SNHJ.J,5000051932,2003066,"Nicholas-Applegate Capital Management, LLC_NLE",United States,107,
167,GBFS.ZI,,,,,,
168,ABCB.MZ,,,,,,
169,VETBANK.LG,,,,,,
170,VETGOODS.LG,,,,,,
171,VETINDETF.LG,,,,,,
172,NRLJ.J,,,,,,
173,TAD.MZ,,,,,,
174,DCON.NR,,,,,,
175,FPC.BT,,,,,,
176,AXIA.ZI,,,,,,
177,BIDJ.J,,,,,,
178,MUCOBA.TZ,,,,,,
179,NBV.NR,,,,,,
180,NSBC.CI,,,,,,
181,DSE.TZ,,,,,,
182,IBLL.MZ,,,,,,
183,EPEJ.J,,,,,,
184,UPL.MZ,,,,,,
185,YYLBEEJ.J,,,,,,
186,ACCESS.GH,,,,,,
187,SCRC.CI,,,,,,
188,SEAJ.J,,,,,,
189,SIBC.CI,,,,,,
190,GLPROPJ.J,,,,,,
191,CBIBF.CI,,,,,,
192,TPFJ.J,,,,,,
193,VODA.TZ,,,,,,
194,CQCIL.UG,,,,,,
195,L2DJ.J,,,,,,
196,TIP.LG,,,,,,
197,DCCUSDJ.J,,,,,,
198,SHGJ.J,,,,,,
199,JAIZBANK.LG,,,,,,
200,STXILBJ.J,,,,,,
201,STXPROJ.J,,,,,,
202,PFBJ.J,,,,,,
203,MTNGH.GH,,,,,,
204,MIN.BT,,,,,,
205,BAYP.MZ,,,,,,
206,AILJ.J,,,,,,
207,KALJ.J,,,,,,
208,NRPJ.J,,,,,,
209,RHBJ.J,,,,,,
210,HETJ.J,,,,,,
211,STXWDMJ.J,,,,,,
212,STXEMGJ.J,,,,,,
213,STX500J.J,,,,,,
214,FMP.ZI,,,,,,
215,ZXSWS.ZX,,,,,,
216,ZXSWB.ZX,,,,,,
217,ZXTWI.ZX,,,,,,
218,FMBCH.MV,,,,,,
219,PPHJ.J,,,,,,
220,STXQUAJ.J,,,,,,
221,LHN.NM,,,,,,
222,4SIJ.J,,,,,,
223,SDOJ.J,,,,,,
224,FNBEQFJ.J,,,,,,
225,PNH.NM,,,,,,
226,SYG500J.J,,,,,,
227,CCAF.LZ,,,,,,
228,DCCUS2J.J,,,,,,
229,ECOC.CI,,,,,,
230,GSPECPLC.LG,,,,,,
231,ARIN.MZ,,,,,,
232,CVWJ.J,,,,,,
233,AYOJ.J,,,,,,
234,ZXTIP.ZX,,,,,,
235,ETF500J.J,,,,,,
236,FNBWGBJ.J,,,,,,
237,STXNDQJ.J,,,,,,
238,LBRJ.J,,,,,,
239,DIGICUT.GH,,,,,,
240,FTHJ.J,,,,,,
241,AEIBy.MZ,,,,,,
242,4ANWKH.4AX,,,,,,
243,4AHWP.4AX,,,,,,
244,4AASP.4AX,,,,,,
245,NFEMODJ.J,,,,,,
246,NFEHGEJ.J,,,,,,
247,NFEDEFJ.J,,,,,,
248,MTNN.LG,,,,,,
249,ETFBNDJ.J,,,,,,
250,NFNAMA.NM,,,,,,
251,STXGOVJ.J,,,,,,
252,STXESGJ.J,,,,,,
253,STXEMEJ.J,,,,,,
254,MERGROWTH.LG,,,,,,
255,MERVALUE.LG,,,,,,
256,SYGESGJ.J,,,,,,
257,MTNR.RW,,,,,,
258,SYGEMFJ.J,,,,,,
259,STXCAPJ.J,,,,,,
260,STXNDAJ.J,,,,,,
261,4AAVC.4AX,,,,,,
262,STXHLTJ.J,,,,,,
263,ETFSRIJ.J,,,,,,
264,ETFEMAJ.J,,,,,,
265,BIND.VF,,,,,,
266,PHL.VF,,,,,,
267,SYGSEJ.J,,,,,,
268,CSGOVIJ.J,,,,,,
269,SIM.VF,,,,,,
270,NED.VF,,,,,,
271,ZZDJ.J,,,,,,
272,NTFD.VF,,,,,,
273,4AGFR1O.4AX,,,,,,
274,GEREGU.LG,,,,,,
275,CAAJ.J,,,,,,
276,SREE.MZ,,,,,,
277,ACCESSCORP.LG,,,,,,
278,4ABKB.4AX,,,,,,
279,APOJ.J,,,,,,
280,TANG.ZI,,,,,,
281,BUAFOODS.LG,,,,,,
282,RONCHESS.LG,,,,,,
283,VELG.MZ,,,,,,
284,ANIJ.J,,,,,,
285,MTNU.UG,,,,,,
286,MOC.NM,,,,,,
287,CTEL.MZ,,,,,,
288,NGXGROUP.LG,,,,,,
289,GTCO.LG,,,,,,
290,TGAJ.J,,,,,,
291,SZKJ.J,,,,,,
292,BAPLC.LG,,,,,,
293,HBE.NR,,,,,,
294,HPL.MZ,,,,,,
295,DASPHARMA.GH,,,,,,
296,4AGR1O.4AX,,,,,,
297,CMR.RW,,,,,,
298,FDHB.MV,,,,,,
299,OMJ.NM,,,,,,
300,MQA.NM,,,,,,
301,SBPJ.J,,,,,,
302,NY1J.J,,,,,,
303,AIRTEL.MV,,,,,,
304,SSWJ.J,,,,,,
305,4AIHG.4AX,,,,,,
306,ZFCO.LZ,,,,,,
307,ZXRPG.ZX,,,,,,
308,BUACEMENT.LG,,,,,,
309,MTNZFJ.J,,,,,,
310,SNO.NM,,,,,,
311,FRBP01p.J^K22,,,,,,
312,SEMA.MZ,,,,,,
313,ANE.NM,,,,,,
314,JATU.TZ,,,,,,
315,SSUJ.J,,,,,,
316,ACES.MZ,,,,,,
317,ORGT.CI,,,,,,
318,REGI.MZ,,,,,,
319,ENLG.MZ,,,,,,
320,ICON.MV,,,,,,
321,LAVA.MZ,,,,,,
322,ACCESS.BT,,,,,,
323,MTHJ.J,,,,,,
324,EHZL.ZI,,,,,,
325,MCGJ.J,,,,,,
326,SCIL.BT,,,,,,
327,NICO.TZ,,,,,,
328,EXPJ.J,,,,,,
329,DGHJ.J,,,,,,
330,TICL.TZ,,,,,,
331,KLOS.MZ,,,,,,
332,TSAH.MZ,,,,,,
333,ABL.GH,,,,,,
334,ABOSELA.LG,,,,,,
335,ABPLAST.LG,,,,,,
336,ABSPp.J,,,,,,
337,ACADEMY.LG,,,,,,
338,ACLJ.J,,2639553,LNM Holdings N.V.,Netherlands,301,Specialty
339,ACLJ.J,5055408312,2660915,CSFBI Firm,South Africa,301,Emerg. Mkts.
340,ACLJ.J,5001449709,2657747,Industrial Development Corporation of South Africa Limited (IDC),South Africa,114,Emerg. Mkts.
341,ACLJ.J,4297369644,2637859,Public Investment Corporation (SOC) Limited,South Africa,114,Growth
342,ACLJ.J,4297836130,2003245,State Street Global Advisors (US),United States,113,Emerg. Mkts.
343,ACLJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,GARP
344,ACLJ.J,5000058372,2002548,Brown Brothers Harriman & Company,United States,101,Emerg. Mkts.
345,ACLJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,Emerg. Mkts.
346,ACLJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Specialty
347,ACLJ.J,5000677087,2002506,BNY Mellon Asset Management,United States,107,Sector Specific
348,ACLJ.J,5035514747,2655179,Alexforbes Investments Solution Limited,South Africa,113,Hedge Fund
349,ACLJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,Growth
350,ACLJ.J,,2005213,Sage Unit Trusts Ltd._NLE,South Africa,107,GARP
351,ACLJ.J,,2005217,Quaystone Ltd._NLE,South Africa,113,Emerg. Mkts.
352,ACLJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,Index
353,ACLJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,Specialty
354,ACLJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,Specialty
355,ACLJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Specialty
356,ACLJ.J,,2003291,Citigroup Investments Inc._NLE,United States,108,Growth
357,ACLJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,Emerg. Mkts.
358,ACLJ.J,4297572206,2495760,"American Century Global Investment Mgmt, Inc._NLE",United States,107,Specialty
359,ACLJ.J,5001260512,2366069,Cadiz Asset Management (Pty) Ltd,South Africa,113,Emerg. Mkts.
360,ACLJ.J,5001196565,2529158,Element Investment Managers (Pty) Ltd,South Africa,107,International
361,ACLJ.J,5000037531,2004069,State Street Global Advisors Asia Ltd.,Hong Kong,113,Core Value
362,ACLJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Specialty
363,ACLJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Specialty
364,ACLJ.J,5000064072,2003708,Ninety One UK Limited,United Kingdom,113,Growth
365,ACLJ.J,5000037370,2003554,Universal-Investment-Gesellschaft mbH,Germany,113,Emerg. Mkts.
366,ACLJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,Growth
367,ACLJ.J,5000040508,2005923,Swisscanto Fondsleitung AG,Switzerland,107,Emerg. Mkts.
368,ACLJ.J,5001449682,2388005,Trilinear Investment Managers (Pty) Ltd._NLE,South Africa,107,Growth
369,ACLJ.J,5001196700,2522977,Flagship Asset Management (Pty) Limited,South Africa,107,Emerg. Mkts.
370,ACLJ.J,,2132753,Mawenzi Asset Managers (Pty) Ltd._NLE,South Africa,107,Growth
371,ACLJ.J,5001211262,2522976,Value Portfolio Managers (Pty) Ltd.,South Africa,107,Core Value
372,ACLJ.J,5000025050,2517371,PSG Asset Management (Pty) Ltd,South Africa,113,GARP
373,ACLJ.J,4298409344,2005218,Metropolitan Asset Managers_NLE,South Africa,107,Emerg. Mkts.
374,ACLJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,Core Value
375,ACLJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,Specialty
376,ACLJ.J,4296540815,2004263,Harding Loevner LP,United States,107,Sector Specific
377,ACLJ.J,,2003423,ING Investment Management (Belgium)_NLE,Belgium,107,Core Value
378,ACLJ.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,GARP
379,ACLJ.J,5001196216,2638781,Camissa Asset Management Pty Ltd,South Africa,107,Emerg. Mkts.
380,ACLJ.J,5000313307,2399161,Gryphon Asset Management (Pty) Ltd.,South Africa,113,Specialty
381,ACLJ.J,5000050241,2003441,KBC Asset Management N.V.,Belgium,107,Specialty
382,ACLJ.J,,3270352,Samson (Eric),South Africa,303,Emerg. Mkts.
383,ACLJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Sector Specific
384,ACLJ.J,5055414090,2676438,Royal Trust Corporations,South Africa,301,Emerg. Mkts.
385,ACLJ.J,4297636693,2660881,Mercantile Bank Limited,South Africa,301,Growth
386,ACLJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,Index
387,ACLJ.J,,2652506,Anglovaal Limited,South Africa,301,Specialty
388,ACLJ.J,4297902883,2637186,Nedcor Group,South Africa,301,Core Value
389,ACLJ.J,5000075838,2304231,Russell Investments Limited,United Kingdom,107,Specialty
390,ACLJ.J,,2302852,HSBC Asset Management (SA) (Pty) Ltd._NLE,South Africa,107,Emerg. Mkts.
391,ACLJ.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,Emerg. Mkts.
392,ACLJ.J,5000025020,2106731,Eurizon Capital S.A.,Luxembourg,107,Core Growth
393,ACLJ.J,4297908191,2007596,"Marco Investment Management, L.L.C.",United States,107,Index
394,ACLJ.J,5046048304,2007361,UBS Switzerland AG,Switzerland,101,Core Value
395,ACLJ.J,5000050114,2007039,BlackRock International Ltd.,United Kingdom,113,Emerg. Mkts.
396,ACLJ.J,5000050199,2005972,Templeton Asset Management Ltd.,Singapore,107,Emerg. Mkts.
397,ACLJ.J,5001448544,2005786,JPMorgan Asset Management (Europe) S.à.r.l.,Luxembourg,107,Specialty
398,ACLJ.J,5000781841,2005234,Investec Securities Ltd.,South Africa,201,Growth
399,ACLJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,
400,ACLJ.J,5000069368,2005078,BlackRock Investment Management (Australia) Ltd.,Australia,107,International
401,ACLJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Emerg. Mkts.
402,ACLJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,Index
403,ACLJ.J,,2003794,Deutsche Bank Private Wealth Management Limited_NLE,United Kingdom,107,
404,ACLJ.J,5000001065,2003788,Lazard Asset Management Limited,United Kingdom,113,Specialty
405,ACLJ.J,4298110926,2003766,Aberdeen Asset Investments Limited,United Kingdom,107,Specialty
406,ACLJ.J,,2003730,American Express Asset Management Ltd._NLE,United Kingdom,113,Index
407,ACLJ.J,4296775703,2003525,DWS Investment GmbH,Germany,113,International
408,ACLJ.J,4296695572,2003489,Citibank (Switzerland) AG,Switzerland,101,
409,ACLJ.J,5000046871,2003481,Eurizon Capital SGR S.p.A.,Italy,113,GARP
410,ACLJ.J,4296477482,2003356,"BlackRock Institutional Trust Company, N.A.",United States,107,Emerg. Mkts.
411,ACLJ.J,4296555936,2003084,State Teachers Retirement System of Ohio,United States,110,Emerg. Mkts.
412,ACLJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,Emerg. Mkts.
413,ACLJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,Sector Specific
414,ACLJ.J,5044026629,2002611,Nuveen LLC,United States,110,Emerg. Mkts.
415,ACLJ.J,,2448219,,,,Emerg. Mkts.
416,ACLJ.J,,2006038,,,,Emerg. Mkts.
417,ACLJ.J,,2005788,,,,Index
418,ACLJ.J,,2005054,,,,International
419,ACLJ.J,,2003958,,,,Emerg. Mkts.
420,ACLJ.J,,2003773,,,,Core Value
421,ACLJ.J,,2003665,,,,Emerg. Mkts.
422,ACLJ.J,,2003436,,,,Emerg. Mkts.
423,ACLJ.J,,2003433,,,,Emerg. Mkts.
424,ACLJ.J,,2002484,,,,Specialty
425,ACLJ.J,4297836130,2003245,State Street Global Advisors (US),United States,113,Emerg. Mkts.
426,ACLJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Emerg. Mkts.
427,ACLJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Core Value
428,ACLJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,Emerg. Mkts.
429,ACLJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,Core Growth
430,ACLJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,Core Value
431,ACLJ.J,5000050199,2005972,Templeton Asset Management Ltd.,Singapore,107,Core Value
432,ACLJ.J,,2005211,Templeton Asset Management (Pty) Ltd._NLE,South Africa,107,Specialty
433,ACLJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,
434,ACLJ.J,5000046871,2003481,Eurizon Capital SGR S.p.A.,Italy,113,
435,ACLJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,
436,ACLJ.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,
437,ACLJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,
438,ACLJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,
439,ACLJ.J,,2005217,Quaystone Ltd._NLE,South Africa,113,
440,ACLJ.J,5000075838,2304231,Russell Investments Limited,United Kingdom,107,
441,ACLJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,
442,ACLJ.J,5000050114,2007039,BlackRock International Ltd.,United Kingdom,113,
443,ACLJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,
444,ACLJ.J,5000040508,2005923,Swisscanto Fondsleitung AG,Switzerland,107,
445,ACLJ.J,,2132753,Mawenzi Asset Managers (Pty) Ltd._NLE,South Africa,107,
446,ACLJ.J,5000025050,2517371,PSG Asset Management (Pty) Ltd,South Africa,113,
447,ACLJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,
448,ACLJ.J,5000037370,2003554,Universal-Investment-Gesellschaft mbH,Germany,113,Specialty
449,ACLJ.J,5000313307,2399161,Gryphon Asset Management (Pty) Ltd.,South Africa,113,Core Value
450,ACLJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,Emerg. Mkts.
451,ACLJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,Growth
452,ACLJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,GARP
453,ACLJ.J,5000025020,2106731,Eurizon Capital S.A.,Luxembourg,107,Emerg. Mkts.
454,ACLJ.J,4296695572,2003489,Citibank (Switzerland) AG,Switzerland,101,GARP
455,ACLJ.J,,2003730,American Express Asset Management Ltd._NLE,United Kingdom,113,Sector Specific
456,ACLJ.J,,3270352,Samson (Eric),South Africa,303,Emerg. Mkts.
457,ACLJ.J,5000854298,2676461,Standard Corporate & Merchant Bank,South Africa,301,Emerg. Mkts.
458,ACLJ.J,4297636693,2660881,Mercantile Bank Limited,South Africa,301,Emerg. Mkts.
459,ACLJ.J,4295888679,2658723,Absa Group Ltd,South Africa,302,Hedge Fund
460,ACLJ.J,5001449709,2657747,Industrial Development Corporation of South Africa Limited (IDC),South Africa,114,Emerg. Mkts.
461,ACLJ.J,,2652506,Anglovaal Limited,South Africa,301,Emerg. Mkts.
462,ACLJ.J,4297902883,2637186,Nedcor Group,South Africa,301,Growth
463,ACLJ.J,4297572206,2495760,"American Century Global Investment Mgmt, Inc._NLE",United States,107,Index
464,ACLJ.J,,2448219,Appleton Fund Management (Pty.) Ltd._NLE,South Africa,107,Specialty
465,ACLJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Specialty
466,ACLJ.J,,2302852,HSBC Asset Management (SA) (Pty) Ltd._NLE,South Africa,107,Specialty
467,ACLJ.J,4297908191,2007596,"Marco Investment Management, L.L.C.",United States,107,Index
468,ACLJ.J,5046048304,2007361,UBS Switzerland AG,Switzerland,101,Core Value
469,ACLJ.J,,2006038,Absa Asset Management (Private Clients)_NLE,South Africa,107,Emerg. Mkts.
470,ACLJ.J,5000059097,2005788,Siemens Fonds Invest GmbH,Germany,107,Growth
471,ACLJ.J,5001448544,2005786,JPMorgan Asset Management (Europe) S.à.r.l.,Luxembourg,107,Specialty
472,ACLJ.J,5000781841,2005234,Investec Securities Ltd.,South Africa,201,Specialty
473,ACLJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Growth
474,ACLJ.J,4298409344,2005218,Metropolitan Asset Managers_NLE,South Africa,107,Emerg. Mkts.
475,ACLJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Emerg. Mkts.
476,ACLJ.J,5000069368,2005078,BlackRock Investment Management (Australia) Ltd.,Australia,107,Emerg. Mkts.
477,ACLJ.J,,2005054,EPTAFUND S.G.R.p.A._NLE,Italy,107,Growth
478,ACLJ.J,5000057109,2003958,FIL Investment Management (Hong Kong) Limited,Hong Kong,107,Emerg. Mkts.
479,ACLJ.J,,2003794,Deutsche Bank Private Wealth Management Limited_NLE,United Kingdom,107,Specialty
480,ACLJ.J,5000001065,2003788,Lazard Asset Management Limited,United Kingdom,113,Emerg. Mkts.
481,ACLJ.J,4296274633,2003773,Franklin Templeton Investment Management Ltd.,United Kingdom,113,Growth
482,ACLJ.J,4298110926,2003766,Aberdeen Asset Investments Limited,United Kingdom,107,Emerg. Mkts.
483,ACLJ.J,5000064072,2003708,Ninety One UK Limited,United Kingdom,113,Sector Specific
484,ACLJ.J,5001426959,2003665,Fidelity International,United Kingdom,107,Specialty
485,ACLJ.J,4296775703,2003525,DWS Investment GmbH,Germany,113,Growth
486,ACLJ.J,,2003436,Handelsbanken Kapitalförvaltning AB,Sweden,113,Emerg. Mkts.
487,ACLJ.J,5001446686,2003433,SEB Investment Management AB,Sweden,107,Emerg. Mkts.
488,ACLJ.J,4296477482,2003356,"BlackRock Institutional Trust Company, N.A.",United States,107,Emerg. Mkts.
489,ACLJ.J,4296555936,2003084,State Teachers Retirement System of Ohio,United States,110,Growth
490,ACLJ.J,5044026629,2002611,Nuveen LLC,United States,110,Specialty
491,ACLJ.J,5000152801,2002484,"Associated Investment Management, LLC",United States,107,Emerg. Mkts.
492,ACLJ.J,,2676438,,,,Core Value
493,ACLJ.J,,2660915,,,,GARP
494,ACLJ.J,,2655179,,,,Index
495,ACLJ.J,,2639553,,,,Specialty
496,ACLJ.J,,2638781,,,,Sector Specific
497,ACLJ.J,,2637859,,,,
498,ACLJ.J,,2529158,,,,Emerg. Mkts.
499,ACLJ.J,,2522977,,,,Core Growth
500,ACLJ.J,,2522976,,,,Index
501,ACLJ.J,,2403920,,,,Emerg. Mkts.
502,ACLJ.J,,2388005,,,,Core Value
503,ACLJ.J,,2366069,,,,Index
504,ACLJ.J,,2005213,,,,Emerg. Mkts.
505,ACLJ.J,,2004263,,,,Core Value
506,ACLJ.J,,2004069,,,,
507,ACLJ.J,,2003441,,,,Index
508,ACLJ.J,,2003423,,,,Index
509,ACLJ.J,,2003291,,,,International
510,ACLJ.J,,2002548,,,,Emerg. Mkts.
511,ACLJ.J,,2002506,,,,Emerg. Mkts.
512,ACLJ.J,,,,,,Core Value
513,ACLJ.J,,,,,,Core Value
514,ACLJ.J,,,,,,Emerg. Mkts.
515,ACLJ.J,,,,,,Specialty
516,ACLJ.J,,,,,,Emerg. Mkts.
517,ACLJ.J,,,,,,Emerg. Mkts.
518,ACLJ.J,,,,,,Sector Specific
519,ACLJ.J,,,,,,Emerg. Mkts.
