,Instrument,Investor Perm Id,Investor Id,Investor Full Name,Investor Address Country,Investor Type Description ID,Fund Investment Style Code
94,CRDB.TZ,34423766780,9895447,Macha (Hans Aingaya),Tanzania,303,
95,CRDB.TZ,5051610387,9895329,National Health Insurance Fund,Tanzania,301,
96,CRDB.TZ,,9895330,Western Zone Tobacco Growers Co-operative Union Ltd.,Tanzania,301,
97,CRDB.TZ,,9895328,CMG Investment Ltd.,Tanzania,301,
98,CRDB.TZ,5035503434,5107087,Ogier Fiduciary Services (Cayman) Ltd.,Cayman Islands,301,
99,CRDB.TZ,5000812571,5363286,CSOP Asset Management Limited,Hong Kong,107,
100,CRDB.TZ,34414951252,9895460,Sumaye (Frederick Tluway),Tanzania,303,
101,CRDB.TZ,4296380501,2003347,Wasatch Global Investors Inc,United States,113,
102,CRDB.TZ,34413902177,9895455,Muhegi (Boniface Charles),Tanzania,303,
103,CRDB.TZ,34413902182,9895464,Kimei (Charles Steven),Tanzania,303,
104,CRDB.TZ,34413902171,9895454,Mmari (Martin Jonas),Tanzania,303,
105,CRDB.TZ,34414019440,9895459,Abdulrahman (Juma Abdallah),Tanzania,303,
106,CRDB.TZ,34413902178,9895456,Lyimo (Bede Philip),Tanzania,303,
107,CRDB.TZ,34417199861,9895463,Mayingu (Adam Hassan),Tanzania,303,
108,CRDB.TZ,34422090745,9895461,Minzi (Devotha Ntuke),Tanzania,303,
109,CRDB.TZ,34413902179,9895457,Laay (Ally Hussein),Tanzania,303,
110,CRDB.TZ,34415566965,9895462,Metta (Rose Felix),Tanzania,303,
111,CRDB.TZ,5000706029,2006494,Blakeney LLP,United Kingdom,107,
112,CRDB.TZ,5000812571,5363286,CSOP Asset Management Limited,Hong Kong,107,
113,CRDB.TZ,4296380501,2003347,Wasatch Global Investors Inc,United States,113,
114,CRDB.TZ,,9895606,,,,
115,CRDB.TZ,,9895464,,,,
116,CRDB.TZ,,9895463,,,,
117,CRDB.TZ,,9895462,,,,
118,CRDB.TZ,,9895461,,,,
119,CRDB.TZ,,9895460,,,,
120,CRDB.TZ,,9895459,,,,
121,CRDB.TZ,,9895457,,,,
122,CRDB.TZ,,9895456,,,,
123,CRDB.TZ,,9895455,,,,
124,CRDB.TZ,,9895454,,,,
125,CRDB.TZ,,9895447,,,,
126,CRDB.TZ,,9895330,,,,
127,CRDB.TZ,,9895329,,,,
128,CRDB.TZ,,9895328,,,,
129,CRDB.TZ,,9895327,,,,
130,CRDB.TZ,,9895326,,,,
131,CRDB.TZ,,9895311,,,,
132,CRDB.TZ,,9895310,,,,
133,CRDB.TZ,,8558511,,,,
134,CRDB.TZ,,6234227,,,,
135,CRDB.TZ,,5107087,,,,
136,CRDB.TZ,,2001970,,,,
137,NANG.LZ,,,,,,
138,PRIM.LZ,,,,,,
139,MCNICHO.LG,,,,,,
140,NIC.UG,,,,,,
141,BATZ.LZ,,,,,,
142,BOAC.CI,,,,,,
143,RACPp.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,
144,RACPp.J,5037956568,5821227,Truffle Asset Management (Pty) Limited,South Africa,107,
145,RACPp.J,5000749186,2636816,Regarding Capital Management (Pty) Ltd.,South Africa,113,Core Growth
146,RACPp.J,5000068710,2445138,Foord Asset Management (Pty) Limited,South Africa,113,
147,RACPp.J,5001196216,2638781,Camissa Asset Management Pty Ltd,South Africa,107,
148,RACPp.J,5000660468,3879199,Aylett & Company (Pty) Ltd,South Africa,113,
149,RACPp.J,34418289536,6237635,Rossini (Trent),South Africa,303,
150,RACPp.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,
151,RACPp.J,34415071139,5894107,Viljoen (Pieter Gerhardt),South Africa,303,Core Growth
152,RACPp.J,34413507034,5338216,de Bruyn (Theunis),South Africa,303,
153,RACPp.J,34415552795,5659934,van Niekerk (Johannes Cornelis),South Africa,303,
154,RACPp.J,,2918570,,,,
155,RACPp.J,,2132705,,,,
156,RACPp.J,5000749186,2636816,Regarding Capital Management (Pty) Ltd.,South Africa,113,
157,RACPp.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,
158,RACPp.J,5000068710,2445138,Foord Asset Management (Pty) Limited,South Africa,113,
159,RACPp.J,,2918570,Old Mutual Multi-Managers,South Africa,113,
160,RACPp.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
161,RACPp.J,5000660468,3879199,Aylett & Company (Pty) Ltd,South Africa,113,
162,RACPp.J,34418289536,6237635,Rossini (Trent),South Africa,303,
163,RACPp.J,34415071139,5894107,Viljoen (Pieter Gerhardt),South Africa,303,
164,RACPp.J,34413507034,5338216,de Bruyn (Theunis),South Africa,303,
165,RACPp.J,34415552795,5659934,van Niekerk (Johannes Cornelis),South Africa,303,
166,RACPp.J,,5821227,,,,
167,RACPp.J,,2638781,,,,
168,RACPp.J,,2132706,,,,
169,LHCJ.J,4297369644,2637859,Public Investment Corporation (SOC) Limited,South Africa,114,Emerg. Mkts.
170,LHCJ.J,5001449709,2657747,Industrial Development Corporation of South Africa Limited (IDC),South Africa,114,Index
171,LHCJ.J,4295888698,2644211,Brimstone Investment Corporation Ltd,South Africa,301,Income Value
172,LHCJ.J,4296477482,2003356,"BlackRock Institutional Trust Company, N.A.",United States,107,GARP
173,LHCJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,Core Value
174,LHCJ.J,5000002955,2003937,GIC Private Limited,Singapore,114,Index
175,LHCJ.J,4296537663,2639737,International Finance Corporation,United States,301,Emerg. Mkts.
176,LHCJ.J,4296924019,2516819,Vanguard Investments Australia Ltd.,Australia,107,
177,LHCJ.J,4297651992,2004260,"The Vanguard Group, Inc.",United States,113,GARP
178,LHCJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,
179,LHCJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,Emerg. Mkts.
180,LHCJ.J,4296035078,2004134,"Thornburg Investment Management, Inc.",United States,107,Growth
181,LHCJ.J,5000667881,2005965,Norges Bank Investment Management (NBIM),Norway,114,Yield
182,LHCJ.J,5000038183,2003679,Schroder Investment Management Ltd. (SIM),United Kingdom,113,Index
183,LHCJ.J,5000074303,2002658,"Dimensional Fund Advisors, L.P.",United States,113,Income Value
184,LHCJ.J,5000280296,2003003,"BlackRock Investment Management, LLC",United States,113,Emerg. Mkts.
185,LHCJ.J,5001446506,2004198,APG Asset Management N.V.,Netherlands,110,Specialty
186,LHCJ.J,4297954501,4960562,Capital Research Global Investors,United States,107,Emerg. Mkts.
187,LHCJ.J,5001426959,2003665,Fidelity International,United Kingdom,107,
188,LHCJ.J,4297014976,2003029,Morgan Stanley Investment Management Inc. (US),United States,113,GARP
189,LHCJ.J,5035522290,2005224,Marriott Asset Management (Pty) Ltd.,South Africa,107,Emerg. Mkts.
190,LHCJ.J,34424382919,5433356,Brey (Mustaq Ahmed Enus),South Africa,303,Emerg. Mkts.
191,LHCJ.J,4297115531,2002801,Grantham Mayo Van Otterloo & Co LLC,United States,113,Emerg. Mkts.
192,LHCJ.J,4296583891,2003809,Federated Hermes International,United Kingdom,113,Index
193,LHCJ.J,4296348265,2002864,Van Eck Associates Corporation,United States,113,Emerg. Mkts.
194,LHCJ.J,5000068977,2003710,Aviva Investors Global Services Limited,United Kingdom,113,Emerg. Mkts.
195,LHCJ.J,5000652799,2003407,PGGM Vermogensbeheer B.V.,Netherlands,110,Emerg. Mkts.
196,LHCJ.J,5000062654,2575181,"Neuberger Berman, LLC",United States,113,
197,LHCJ.J,4295863266,2106679,Fiera Capital (UK) Limited,United Kingdom,113,Growth
198,LHCJ.J,4296929271,2003798,Newton Investment Management Ltd.,United Kingdom,107,Core Value
199,LHCJ.J,5000073746,2005724,Morgan Stanley Investment Management (Singapore),Singapore,113,Core Value
200,LHCJ.J,5000025092,2001999,JP Morgan Asset Management,United States,107,GARP
201,LHCJ.J,4296380501,2003347,Wasatch Global Investors Inc,United States,113,GARP
202,LHCJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,Emerg. Mkts.
203,LHCJ.J,5000051390,2007391,LGM Investments Limited,United Kingdom,113,Index
204,LHCJ.J,4297044369,2002921,"Lazard Asset Management, L.L.C.",United States,113,Index
205,LHCJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Emerg. Mkts.
206,LHCJ.J,5000317033,2002346,Parametric Portfolio Associates LLC,United States,107,Emerg. Mkts.
207,LHCJ.J,4297836130,2003245,State Street Global Advisors (US),United States,113,
208,LHCJ.J,4298278081,2678464,Fideuram Asset Management (Ireland) dac,Ireland,107,Emerg. Mkts.
209,LHCJ.J,5000007120,2451862,Polar Capital LLP,United Kingdom,113,Emerg. Mkts.
210,LHCJ.J,5000061063,2003154,BMO Asset Management Inc.,Canada,107,Emerg. Mkts.
211,LHCJ.J,,2003436,Handelsbanken Kapitalförvaltning AB,Sweden,113,Core Growth
212,LHCJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Specialty
213,LHCJ.J,5000650246,2003671,BlackRock Advisors (UK) Limited,United Kingdom,113,Specialty
214,LHCJ.J,5000037494,2003971,JPMorgan Asset Management (Asia Pacific) Limited,Hong Kong,113,Index
215,LHCJ.J,5035465785,2564008,CPP Investment Board,Canada,110,Emerg. Mkts.
216,LHCJ.J,4296560767,3981348,"Hirtle, Callaghan & Co., LLC",United States,113,Growth
217,LHCJ.J,5044026629,2002611,Nuveen LLC,United States,110,Income Value
218,LHCJ.J,5000068196,2004707,JPMorgan Asset Management (Taiwan) Limited,Taiwan,107,Core Value
219,LHCJ.J,5000022436,2003700,AXA Investment Managers UK Ltd.,United Kingdom,113,Emerg. Mkts.
220,LHCJ.J,5000037247,2003621,Credit Suisse Asset Management,Switzerland,113,Yield
221,LHCJ.J,5042214231,6002555,RAM Active Investments S.A.,Switzerland,107,Index
222,LHCJ.J,4298446502,2003437,Swedbank Robur Fonder AB,Sweden,113,Core Growth
223,LHCJ.J,4298378274,2003908,FIL Investments (Japan) Limited,Japan,107,Emerg. Mkts.
224,LHCJ.J,4297272229,2003432,Storebrand Kapitalforvaltning AS,Norway,107,Emerg. Mkts.
225,LHCJ.J,4297199132,3914768,DB Platinum Advisors,Luxembourg,107,Sector Specific
226,LHCJ.J,5000006927,2004537,OP Varainhoito Oy,Finland,113,Index
227,LHCJ.J,4296023100,2003553,Union Investment Privatfonds GmbH,Germany,107,Emerg. Mkts.
228,LHCJ.J,4298348889,2785397,St. James's Place Wealth Management Plc,United Kingdom,113,Index
229,LHCJ.J,5000062007,5400926,Union Investment Luxembourg S.A.,Luxembourg,107,Core Value
230,LHCJ.J,5045949691,2003354,"Wellington Management Company, LLP",United States,113,Core Growth
231,LHCJ.J,4295907833,2575182,SEI Investments Management Corporation,United States,113,
232,LHCJ.J,4296093501,2497905,Sectoral Asset Management Inc.,Canada,113,Core Value
233,LHCJ.J,4298202767,2006204,CatalunyaCaixa Inversio S.G.I.I.C. S.A._NLE,Spain,107,Index
234,LHCJ.J,5000584682,2004942,"BBVA Asset Management, S.A., S.G.I.I.C.",Spain,107,Emerg. Mkts.
235,LHCJ.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,Yield
236,LHCJ.J,5000001065,2003788,Lazard Asset Management Limited,United Kingdom,113,Emerg. Mkts.
237,LHCJ.J,5000689330,2004974,Första AP-Fonden,Sweden,110,
238,LHCJ.J,5000047876,2004351,"Charles Schwab Investment Management, Inc.",United States,107,Core Value
239,LHCJ.J,5038032523,2001934,Voya Investment Management LLC,United States,113,Specialty
240,LHCJ.J,5001446366,2999107,Efficient Private Clients (Pty) Ltd,South Africa,107,Emerg. Mkts.
241,LHCJ.J,5000064437,2004000,"Nomura Asset Management Co., Ltd.",Japan,107,Yield
242,LHCJ.J,4295895369,2003744,The National Farmers Union Mutual Insurance Society Limited,United Kingdom,108,Emerg. Mkts.
243,LHCJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,Yield
244,LHCJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Emerg. Mkts.
245,LHCJ.J,5000002077,2003771,Stewart Investors,United Kingdom,107,GARP
246,LHCJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Emerg. Mkts.
247,LHCJ.J,5000025607,2003819,BlackRock Investment Management (UK) Ltd.,United Kingdom,113,Growth
248,LHCJ.J,5000068095,5484871,DWS Investments UK Limited,United Kingdom,107,Specialty
249,LHCJ.J,4295861785,2002960,Mackenzie Financial Corporation,Canada,113,Aggres. Gr.
250,LHCJ.J,4295999033,2627998,"Geode Capital Management, L.L.C.",United States,113,Emerg. Mkts.
251,LHCJ.J,5001447645,2587535,Northern Trust Global Investments,United States,107,Index
252,LHCJ.J,4297595463,2366057,"Trilogy Global Advisors, LP",United States,113,Emerg. Mkts.
253,LHCJ.J,4297826953,2007339,Deka Investment GmbH,Germany,113,Emerg. Mkts.
254,LHCJ.J,4295955751,2003800,Legal & General Investment Management Ltd.,United Kingdom,113,Specialty
255,LHCJ.J,5000841776,5505145,BlackRock Asset Management Ireland Limited,Ireland,107,Core Value
256,LHCJ.J,4296915402,2655110,Invesco Capital Management LLC,United States,107,Specialty
257,LHCJ.J,8589934170,2003625,Zürcher Kantonalbank (Asset Management),Switzerland,101,Index
258,LHCJ.J,5000055896,2611357,Lyxor Asset Management_NLE,France,113,Income Value
259,LHCJ.J,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,Income Value
260,LHCJ.J,4297772128,2001973,Mellon Investments Corporation,United States,113,Emerg. Mkts.
261,LHCJ.J,5045131134,6138011,"Vident Investment Advisory, LLC",United States,107,
262,LHCJ.J,5000060878,5480085,Wallberg Invest S.A.,Luxembourg,107,Index
263,LHCJ.J,5000783144,5484914,Allianz Global Investors U.S. LLC,United States,113,Emerg. Mkts.
264,LHCJ.J,5000757180,7185253,Fidelity Investments Canada ULC,Canada,107,Index
265,LHCJ.J,5000008903,2240396,British Columbia Investment Management Corp.,Canada,110,
266,LHCJ.J,4296084589,2003838,GAM International Management Ltd.,United Kingdom,113,Aggres. Gr.
267,LHCJ.J,4296110063,2003675,Columbia Threadneedle Management Limited,United Kingdom,113,Yield
268,LHCJ.J,4298324904,2003395,AEGON Investment Management B.V.,Netherlands,113,Emerg. Mkts.
269,LHCJ.J,4298368202,2002867,"Invesco Advisers, Inc.",United States,107,Index
270,LHCJ.J,4297439457,2275508,Thames River Capital LLP_NLE,United Kingdom,113,Index
271,LHCJ.J,5035522316,2002511,Deutsche Asset Management Americas,United States,113,Core Growth
272,LHCJ.J,5000001762,2002716,"UBS Asset Management (Americas), Inc.",United States,107,GARP
273,LHCJ.J,5000059355,2003628,HSBC Global Asset Management (France) S.A.,France,107,
274,LHCJ.J,4296048760,2007412,"ICON Advisers, Inc.",United States,113,Index
275,LHCJ.J,5000008200,2007416,UBS (Luxembourg) S.A.,Luxembourg,107,Core Growth
276,LHCJ.J,5000004087,2003714,HSBC Global Asset Management (UK) Limited,United Kingdom,113,Emerg. Mkts.
277,LHCJ.J,5000037648,5482082,Fidelity International Asset Management Company (Korea),South Korea,107,Emerg. Mkts.
278,LHCJ.J,5001426437,2651692,KBI Global Investors Ltd,Ireland,113,Index
279,LHCJ.J,5000050241,2003441,KBC Asset Management N.V.,Belgium,107,Emerg. Mkts.
280,LHCJ.J,5000068651,2689758,Degroof Petercam Asset Management,Belgium,107,Growth
281,LHCJ.J,,5951503,van der Westhuizen (P P),South Africa,303,Aggres. Gr.
282,LHCJ.J,5000010061,2533095,"Hanwha Asset Management Co., Ltd.",South Korea,107,Index
283,LHCJ.J,4296775703,2003525,DWS Investment GmbH,Germany,113,Index
284,LHCJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Yield
285,LHCJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,Core Growth
286,LHCJ.J,34421367525,5702076,Solomon (C Garth),South Africa,303,Index
287,LHCJ.J,5000025020,2106731,Eurizon Capital S.A.,Luxembourg,107,Index
288,LHCJ.J,5000064358,2003690,Baring Asset Management Ltd.,United Kingdom,107,Growth
289,LHCJ.J,4297053111,2674727,"Geneva Advisors, LLC_NLE",United States,107,Income Value
290,LHCJ.J,5000075838,2304231,Russell Investments Limited,United Kingdom,107,Index
291,LHCJ.J,4296429306,2004358,Acadian Asset Management LLC,United States,113,Index
292,LHCJ.J,5000034555,2004603,Goldman Sachs Asset Management International,United Kingdom,107,Emerg. Mkts.
293,LHCJ.J,5000037484,2004107,"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",Japan,107,Income Value
294,LHCJ.J,5001233691,5536622,RenAsset Management_NLE,United Kingdom,113,Index
295,LHCJ.J,5000068471,2412732,"AQR Capital Management, LLC",United States,113,Emerg. Mkts.
296,LHCJ.J,4297703163,4261744,"Alps Advisors, Inc.",United States,113,
297,LHCJ.J,5001449670,2638401,Old Mutual Customised Solutions (Pty) Ltd,South Africa,107,Deep Value
298,LHCJ.J,5000069118,2003893,"Asset Management One Co., Ltd.",Japan,113,Index
299,LHCJ.J,5000006744,2003595,BNP Paribas Asset Management France SAS,France,113,GARP
300,LHCJ.J,5000022307,2490223,Northern Trust Global Investments Limited,United Kingdom,107,Emerg. Mkts.
301,LHCJ.J,4296576136,2003973,"Nikko Asset Management Co., Ltd.",Japan,113,Emerg. Mkts.
302,LHCJ.J,5001425643,5199362,Ireland Strategic Investment Fund,Ireland,114,
303,LHCJ.J,5001447576,2006956,"Thomas White International, Ltd.",United States,107,Emerg. Mkts.
304,LHCJ.J,5000059195,2003402,BNP Paribas Asset Management Nederland N.V.,Netherlands,113,International
305,LHCJ.J,4296336142,2003096,"OppenheimerFunds, Inc._NLE",United States,107,Specialty
306,LHCJ.J,8589934253,2003517,Banque Lombard Odier & Cie SA,Switzerland,113,Index
307,LHCJ.J,4296432997,2002171,AGF Investments Inc.,Canada,107,Emerg. Mkts.
308,LHCJ.J,4297939730,5896112,Lincoln Investment Advisors Corporation,United States,107,GARP
309,LHCJ.J,4296451373,2003135,"BlackRock Financial Management, Inc.",United States,113,Emerg. Mkts.
310,LHCJ.J,5000066054,2004041,"Sumitomo Mitsui Trust Asset Management Co., Ltd.",Japan,107,Index
311,LHCJ.J,5000659351,3967061,"Global Index Advisors, Inc._NLE",United States,107,Emerg. Mkts.
312,LHCJ.J,5083510134,2007464,"Allspring Global Investments, LLC",United States,113,Growth
313,LHCJ.J,5000008151,400286,"Chilton Investment Company, LLC",United States,106,
314,LHCJ.J,4297973990,2005498,Banca del Sempione SA,Switzerland,101,Index
315,LHCJ.J,5000705250,5431872,KBC Fund Management Limited,Ireland,113,Emerg. Mkts.
316,LHCJ.J,4298072990,5263563,Assenagon Asset Management S.A.,Germany,107,Specialty
317,LHCJ.J,5000034603,405602,GE Asset Management Inc._NLE,United States,113,Index
318,LHCJ.J,5000072766,2003285,TD Asset Management Inc.,Canada,107,Growth
319,LHCJ.J,4296936358,2001981,"AJO, LP",United States,113,
320,LHCJ.J,5000072764,5674515,"Dimensional Fund Advisors, Ltd.",United Kingdom,107,Emerg. Mkts.
321,LHCJ.J,5000021336,3331260,Henderson Rowe Limited,United Kingdom,113,GARP
322,LHCJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Index
323,LHCJ.J,4298266306,2004211,ID-Sparinvest A/S,Denmark,113,Index
324,LHCJ.J,5000075731,2003282,CIBC Asset Management Inc.,Canada,107,
325,LHCJ.J,4296770581,2002237,PanAgora Asset Management Inc.,United States,113,Index
326,LHCJ.J,5000072019,2002468,"Northern Trust Investments, Inc.",United States,113,Specialty
327,LHCJ.J,5000050766,2003484,Capital International Sarl,Switzerland,107,International
328,LHCJ.J,5000036036,2004656,Raiffeisen Kapitalanlage-Gesellschaft mbH,Austria,107,Core Value
329,LHCJ.J,5001179263,5345277,"Emerging Global Advisors, LLC_NLE",United States,107,
330,LHCJ.J,4297280330,2002848,Columbia Threadneedle Investments (US),United States,113,Index
331,LHCJ.J,34414627483,5702079,Golesworthy (Peter J),United Kingdom,303,Index
332,LHCJ.J,5001442859,5020208,Obsidian Capital (Pty) Ltd.,South Africa,113,Growth
333,LHCJ.J,4297888513,2412339,J. M. Finn & Co.,United Kingdom,107,Index
334,LHCJ.J,5001449660,2537819,Vunani Fund Managers (Pty) Ltd.,South Africa,107,GARP
335,LHCJ.J,5000837998,5499973,"QS Investors, LLC",United States,113,
336,LHCJ.J,5000067267,2005683,Nomura Asset Management (UK) Ltd.,United Kingdom,107,Index
337,LHCJ.J,5035394232,5593273,"Kiwoom Asset Management Co., Ltd.",South Korea,107,Index
338,LHCJ.J,5000024109,2003526,Allianz Global Investors GmbH,Germany,107,Core Growth
339,LHCJ.J,4297712116,2003367,Wilmington Trust Investment Management LLC,United States,101,Index
340,LHCJ.J,4297163426,2002965,"Wilmington Trust Investment Advisors, Inc.",United States,107,GARP
341,LHCJ.J,5000020425,2004970,JPMorgan Asset Management (Japan) Limited,Japan,113,Index
342,LHCJ.J,5035302068,2003177,RBC Global Asset Management Inc.,Canada,107,
343,LHCJ.J,4296334254,5768524,"QS Legg Mason Global Asset Allocation, LLC",United States,107,GARP
344,LHCJ.J,4298335424,5206911,"Compass Efficient Model Portfolios, LLC_NLE",United States,107,Emerg. Mkts.
345,LHCJ.J,4297095146,2004363,PGIM Quantitative Solutions LLC,United States,107,Growth
346,LHCJ.J,5000074531,2520345,KGI Securities Investment Trust Company Ltd.,Taiwan,107,Emerg. Mkts.
347,LHCJ.J,5040703880,2463029,BlackRock Asset Management Canada Limited,Canada,113,Index
