,Instrument,Investor Perm Id,Investor Id,Investor Full Name,Investor Address Country,Investor Type Description ID,Fund Investment Style Code
98,LHCJ.J,,2002921,,,,
99,LHCJ.J,,2002658,,,,
100,LHCJ.J,,2002423,,,,
101,LHCJ.J,,2002346,,,,
102,LHCJ.J,,10392359,,,,
103,LHCJ.J,,,,,,
104,LHCJ.J,,,,,,
105,LHCJ.J,,,,,,
106,LHCJ.J,,,,,,
107,LHCJ.J,,,,,,
108,LHCJ.J,,,,,,
109,LHCJ.J,,,,,,
110,LHCJ.J,,,,,,
111,LHCJ.J,,,,,,
112,LHCJ.J,,,,,,
113,LHCJ.J,,,,,,
114,LHCJ.J,,,,,,
115,LHCJ.J,,,,,,
116,LHCJ.J,,,,,,
117,LHCJ.J,,,,,,
118,LHCJ.J,,,,,,
119,LHCJ.J,,,,,,
120,LHCJ.J,,,,,,
121,LHCJ.J,,,,,,
122,LHCJ.J,,,,,,
123,LHCJ.J,,,,,,
124,LHCJ.J,,,,,,
125,LHCJ.J,,,,,,
126,LHCJ.J,,,,,,
127,LHCJ.J,,,,,,
128,LHCJ.J,,,,,,
129,LHCJ.J,,,,,,
130,LHCJ.J,,,,,,
131,LHCJ.J,,,,,,
132,LHCJ.J,,,,,,
133,LHCJ.J,,,,,,
134,LHCJ.J,,,,,,
135,LHCJ.J,,,,,,
136,LHCJ.J,,,,,,
137,LHCJ.J,,,,,,
138,LHCJ.J,,,,,,
139,LHCJ.J,,,,,,
140,LHCJ.J,,,,,,
141,TNM.MV,,,,,,
142,CRESTA.BT,,,,,,
143,UHOMREI.LG,,,,,,
144,DANGCEM.LG,34413740752,5454216,Dangote (Aliko),Nigeria,303,Core Growth
145,DANGCEM.LG,5001448923,2003661,T. Rowe Price International Ltd,United Kingdom,113,Yield
146,DANGCEM.LG,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,Yield
147,DANGCEM.LG,34413740760,5454219,Alake (Olakunle),Nigeria,303,Core Value
148,DANGCEM.LG,5000317033,2002346,Parametric Portfolio Associates LLC,United States,107,Growth
149,DANGCEM.LG,4298263008,2004379,BI Asset Management Fondsmæglerselskab A/S,Denmark,113,Aggres. Gr.
150,DANGCEM.LG,5000072239,2006396,GAM Investment Management (Switzerland) AG,Switzerland,113,
151,DANGCEM.LG,5000009959,2005156,Sydinvest,Denmark,107,
152,DANGCEM.LG,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,
153,DANGCEM.LG,,5454221,Olusanya (Olusegun),Nigeria,303,
154,DANGCEM.LG,34413947815,5796199,Makoju (Joseph Oyeyani),Nigeria,303,
155,DANGCEM.LG,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,
156,DANGCEM.LG,,5796199,,,,
157,DANGCEM.LG,,5454221,,,,
158,DANGCEM.LG,,5454219,,,,
159,DANGCEM.LG,,5454216,,,,
160,DANGCEM.LG,,2006396,,,,
161,DANGCEM.LG,,2005221,,,,
162,DANGCEM.LG,,2005156,,,,
163,DANGCEM.LG,,2004379,,,,
164,DANGCEM.LG,,2003672,,,,
165,DANGCEM.LG,,2003661,,,,
166,DANGCEM.LG,,2003410,,,,
167,DANGCEM.LG,,2002346,,,,
168,MULTITREX.LG,,,,,,
169,RBPJ.J,,5603463,Royal Bafokeng Platinum Holdings (Pty) Ltd. (RBPH),South Africa,301,Specialty
170,RBPJ.J,4296833869,3798566,Rustenburg Platinum Mines Ltd.,South Africa,301,Core Value
171,RBPJ.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,Sector Specific
172,RBPJ.J,5037352096,4231080,First Sentier Investors Global Resources,Australia,107,Specialty
173,RBPJ.J,5037942824,2004488,First Sentier Investors,Australia,107,Emerg. Mkts.
174,RBPJ.J,4296638597,2002772,"Franklin Advisers, Inc.",United States,113,Growth
175,RBPJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Emerg. Mkts.
176,RBPJ.J,4298106595,2915245,Abax Investments (Pty) Limited,South Africa,113,Specialty
177,RBPJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Specialty
178,RBPJ.J,34413394002,5247479,Phiri (Mr. Steve),South Africa,303,Core Value
179,RBPJ.J,4296775703,2003525,DWS Investment GmbH,Germany,113,Specialty
180,RBPJ.J,34414608079,5603508,Prinsloo (Marthinus Johannes Lourens),South Africa,303,Specialty
181,RBPJ.J,34414553232,3218312,Muller (Nicolaas Johannes),South Africa,303,Emerg. Mkts.
182,RBPJ.J,5000068977,2003710,Aviva Investors Global Services Limited,United Kingdom,113,Core Value
183,RBPJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Specialty
184,RBPJ.J,5000667881,2005965,Norges Bank Investment Management (NBIM),Norway,114,Specialty
185,RBPJ.J,4297836130,2003245,State Street Global Advisors (US),United States,113,Sector Specific
186,RBPJ.J,5000072922,5200477,Quilter Investors Limited,United Kingdom,113,Specialty
187,RBPJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Emerg. Mkts.
188,RBPJ.J,4296334294,2002975,MFS Investment Management,United States,113,Emerg. Mkts.
189,RBPJ.J,5000041720,2005443,City of London Investment Management Co. Ltd.,United Kingdom,107,Yield
190,RBPJ.J,,5603508,,,,
191,RBPJ.J,,5603463,,,,
192,RBPJ.J,,5247479,,,,
193,RBPJ.J,,5200477,,,,
194,RBPJ.J,,4231080,,,,
195,RBPJ.J,,3798566,,,,
196,RBPJ.J,,3218312,,,,
197,RBPJ.J,,2915245,,,,
198,RBPJ.J,,2388001,,,,
199,RBPJ.J,,2132706,,,,
200,RBPJ.J,,2132705,,,,
201,RBPJ.J,,2006730,,,,
202,RBPJ.J,,2005965,,,,
203,RBPJ.J,,2005443,,,,
204,RBPJ.J,,2005221,,,,
205,RBPJ.J,,2004488,,,,
206,RBPJ.J,,2003710,,,,
207,RBPJ.J,,2003525,,,,
208,RBPJ.J,,2003245,,,,
209,RBPJ.J,,2002975,,,,
210,RBPJ.J,,2002772,,,,
211,NPFMCRF.LG,,,,,,
212,BOABF.CI,,,,,,
213,MMPJ.J,,,,,,
214,OUTJ.J,,,,,,
215,IPFJ.J,,,,,,
216,LBTY.NR,,,,,,
217,REBJ.J,,,,,,
218,COHJ.J,,,,,,
219,LETL.BT,,,,,,
220,GOLI.MZ,,,,,,
221,BLR.RW,,,,,,
222,MPTJ.J,,,,,,
223,TCL.NR,,,,,,
224,BUCJ.J,5001447505,2652351,Resource Capital Funds,United States,111,Core Value
225,BUCJ.J,4297089479,2783697,"Luxor Capital Group, L.P.",United States,106,Sector Specific
226,BUCJ.J,5035302068,2003177,RBC Global Asset Management Inc.,Canada,107,Core Value
227,BUCJ.J,4295863128,2658822,Pinetree Capital Ltd.,Canada,112,
228,BUCJ.J,34414495144,5441400,Stein (David Matthew),Canada,303,
229,BUCJ.J,34414031853,3048306,Bharti (Stanley),Canada,303,
230,BUCJ.J,5000663440,3980407,Brick Asset Management Inc._NLE,United States,113,
231,BUCJ.J,34413749299,3078839,Faught (George D),Canada,303,
232,BUCJ.J,,4262098,,,,
233,BUCJ.J,34414031853,3048306,Bharti (Stanley),Canada,303,
234,BUCJ.J,34413749299,3078839,Faught (George D),Canada,303,
235,BUCJ.J,34414031482,4262098,Bhalla (Amar),Canada,303,
236,BUCJ.J,,5441400,,,,
237,BUCJ.J,,3980407,,,,
238,BUCJ.J,,2783697,,,,
239,BUCJ.J,,2658822,,,,
240,BUCJ.J,,2652351,,,,
241,BUCJ.J,,2003177,,,,
242,TEXJ.J,,,,,,
243,DIBJ.J,,,,,,
244,BOK.RW,,,,,,
245,BRIT.NR,,,,,,
246,NAP.BT,,,,,,
247,FTAJ.J,,,,,,
248,SILPp.NM,,,,,,
249,PAL.TZ,,,,,,
250,TERA.MZ,,,,,,
251,CHOPP.BT,,,,,,
252,AUSTINLAZ.LG,,,,,,
253,SIT.MZ,,,,,,
254,LKL.NR,,,,,,
255,TCPJ.J,,,,,,
256,CIC.NR,,,,,,
257,FNBMIDJ.J,,,,,,
258,CIM.MZ,,,,,,
259,DLTJ.J,,,,,,
260,NHL.NM,,,,,,
261,UMEME.UG,,,,,,
262,MDIJ.J,,,,,,
263,UCAP.LG,,,,,,
264,AFRIPRU.LG,,,,,,
265,AGR.NM,,,,,,
266,ETFSAPJ.J,,,,,,
267,SHUMBA.BT,,,,,,
268,NGPLTJ.J,,,,,,
269,MLIJ.J,,,,,,
270,CGP.NM,,,,,,
271,HAFR.NR,,,,,,
272,ATTJ.J,,,,,,
273,ASCJ.J,,,,,,
274,APFJ.J,,,,,,
275,CWG.LG,,,,,,
276,UCHUMI.UG,,,,,,
277,ETFPLDJ.J,,,,,,
278,NGPLDJ.J,,,,,,
279,SARJ.J,,,,,,
280,ETFPLTJ.J,,,,,,
281,ETFGLDJ.J,,,,,,
282,THAJ.J,,,,,,
283,LVLTRXJ.J^H18,,,,,,
284,DIVTRXJ.J,,,,,,
285,AVLJ.J,,,,,,
286,LOTO.MZ,,,,,,
287,CAVERTON.LG,,,,,,
288,VISJ.J,,,,,,
289,MBP.TZ,,,,,,
290,SARE.MZ,,,,,,
291,KSTJ.J,,,,,,
292,EQUJ.J,,,,,,
293,AFHJ.J,,,,,,
294,MAFS.LZ,,,,,,
295,NSE.NR,,,,,,
296,SWALA.TZ,,,,,,
297,BTCL.BT,,,,,,
298,RFGJ.J,,,,,,
299,TRANSCOHOT.LG,,,,,,
300,QFHJ.J,,,,,,
301,NOV.MZ,,,,,,
302,LIVINGTRUST.LG,,,,,,
303,TTLS.CI,,,,,,
304,FTGH.NR,,,,,,
305,KCCGLDJ.J,,,,,,
306,KUR.NR,,,,,,
307,MEDVIEWAIR.LG,,,,,,
308,DNBJ.J,,,,,,
309,HILJ.J,,,,,,
310,ACSJ.J,,,,,,
311,IMRP7p.J,,,,,,
312,BOAS.CI,,,,,,
313,NVSJ.J,,,,,,
314,MFDG.MZ,,,,,,
315,MKCB.TZ,,,,,,
316,MAC.GH,,,,,,
317,IMR.RW,,,,,,
318,MCB.TZ,,,,,,
319,INFINITY.LG,,,,,,
320,VALUEFUND.LG,,,,,,
321,UPDCREIT.LG,,,,,,
322,ADB.GH,,,,,,
323,BOAM.CI,,,,,,
324,CTOP50J.J,,,,,,
325,IKUL.LZ,,,,,,
326,EIZP.LZ,,,,,,
327,ILUJ.J,,,,,,
328,PROL.ZI,,,,,,
329,RENJ.J,,,,,,
330,PEMJ.J,,,,,,
331,YETU.TZ,,,,,,
332,STANBIC.LG,,,,,,
333,VETIVA.LG,,,,,,
334,APL.MZ,,,,,,
335,DCPJ.J,,,,,,
336,BWNJ.J,,,,,,
337,SYGJ.J,,,,,,
338,TRLJ.J,,,,,,
339,CTAJ.J,,,,,,
340,IIL.GH,,,,,,
341,NOTORE.LG,,,,,,
342,SSSJ.J,,,,,,
343,SAMBA.GH,,,,,,
344,HORDS.GH,,,,,,
345,MMH.GH,,,,,,
346,MHBJ.J,,,,,,
347,ATIL.MZ,,,,,,
348,LTEJ.J,,,,,,
349,FAHR.NR,,,,,,
350,ETFRHOJ.J,,,,,,
351,SNHJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Core Value
352,SNHJ.J,4297369644,2637859,Public Investment Corporation (SOC) Limited,South Africa,114,Specialty
353,SNHJ.J,34413286392,3238019,Steinhoff (Bruno Ewald),South Africa,303,Growth
354,SNHJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,GARP
355,SNHJ.J,34413648368,5526811,Jooste (Markus Johannes),South Africa,303,Core Value
356,SNHJ.J,5000074303,2002658,"Dimensional Fund Advisors, L.P.",United States,113,Aggres. Gr.
357,SNHJ.J,4298106595,2915245,Abax Investments (Pty) Limited,South Africa,113,Specialty
358,SNHJ.J,4297115531,2002801,Grantham Mayo Van Otterloo & Co LLC,United States,113,GARP
359,SNHJ.J,5001426959,2003665,Fidelity International,United Kingdom,107,GARP
360,SNHJ.J,34413536538,5156599,van der Merwe (Daniel Maree),South Africa,303,Core Value
361,SNHJ.J,4296477482,2003356,"BlackRock Institutional Trust Company, N.A.",United States,107,Specialty
362,SNHJ.J,5000068710,2445138,Foord Asset Management (Pty) Limited,South Africa,113,
363,SNHJ.J,34413335146,5530225,Grobler (Stephanus Johannes),South Africa,303,
364,SNHJ.J,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,
365,SNHJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,
366,SNHJ.J,34413956654,5530224,Ferreira (Hendrik Johan Karel),South Africa,303,
367,SNHJ.J,,3268371,Nel (Frederik Jacobus),South Africa,303,
368,SNHJ.J,5000072764,5674515,"Dimensional Fund Advisors, Ltd.",United Kingdom,107,
369,SNHJ.J,34423106721,5530230,Grové (Karel Johan),South Africa,303,
370,SNHJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,
371,SNHJ.J,5035522290,2005224,Marriott Asset Management (Pty) Ltd.,South Africa,107,
372,SNHJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,
373,SNHJ.J,5044026629,2002611,Nuveen LLC,United States,110,
374,SNHJ.J,,5530226,Topping (I M),South Africa,303,
375,SNHJ.J,4297836130,2003245,State Street Global Advisors (US),United States,113,
376,SNHJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,
377,SNHJ.J,34419729539,5530235,Krüger-Steinhoff (Angela),Germany,303,
378,SNHJ.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,
379,SNHJ.J,5000047876,2004351,"Charles Schwab Investment Management, Inc.",United States,107,
380,SNHJ.J,4298368202,2002867,"Invesco Advisers, Inc.",United States,107,
381,SNHJ.J,4297044369,2002921,"Lazard Asset Management, L.L.C.",United States,113,
382,SNHJ.J,5000004087,2003714,HSBC Global Asset Management (UK) Limited,United Kingdom,113,
383,SNHJ.J,,5530228,du Plessis (Johannes Nicolaas Stephanus),South Africa,303,
384,SNHJ.J,5000041720,2005443,City of London Investment Management Co. Ltd.,United Kingdom,107,
385,SNHJ.J,5000024583,2003294,Invesco Canada Ltd.,Canada,107,
386,SNHJ.J,4298459126,2132706,Allan Gray Proprietary Limited,South Africa,107,
387,SNHJ.J,5000757180,7185253,Fidelity Investments Canada ULC,Canada,107,
388,SNHJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,
389,SNHJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,
390,SNHJ.J,,2004263,,,,
391,SNHJ.J,,2004260,,,,
392,SNHJ.J,,2003276,,,,
393,SNHJ.J,34413286392,3238019,Steinhoff (Bruno Ewald),South Africa,303,
394,SNHJ.J,4297651992,2004260,"The Vanguard Group, Inc.",United States,113,
395,SNHJ.J,4296477482,2003356,"BlackRock Institutional Trust Company, N.A.",United States,107,
396,SNHJ.J,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,
397,SNHJ.J,4297836130,2003245,State Street Global Advisors (US),United States,113,
398,SNHJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,
399,SNHJ.J,5000050470,2002561,Caisse de Depot et Placement du Quebec,Canada,110,
400,SNHJ.J,5044026629,2002611,Nuveen LLC,United States,110,
401,SNHJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,
402,SNHJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,
403,SNHJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,
404,SNHJ.J,5000757180,7185253,Fidelity Investments Canada ULC,Canada,107,
405,SNHJ.J,5000024583,2003294,Invesco Canada Ltd.,Canada,107,
406,SNHJ.J,4296540815,2004263,Harding Loevner LP,United States,107,
407,SNHJ.J,4296618041,2003276,Teacher Retirement System of Texas,United States,110,
408,SNHJ.J,,5674515,,,,
409,SNHJ.J,,5530235,,,,
410,SNHJ.J,,5530230,,,,
411,SNHJ.J,,5530228,,,,
412,SNHJ.J,,5530226,,,,
413,SNHJ.J,,5530225,,,,
414,SNHJ.J,,5530224,,,,
415,SNHJ.J,,5526811,,,,
416,SNHJ.J,,5156599,,,,
417,SNHJ.J,,3268371,,,,
418,SNHJ.J,,2915245,,,,
419,SNHJ.J,,2637859,,,,
420,SNHJ.J,,2445138,,,,
421,SNHJ.J,,2403920,,,,
422,SNHJ.J,,2132706,,,,
423,SNHJ.J,,2006730,,,,
424,SNHJ.J,,2005443,,,,
425,SNHJ.J,,2005224,,,,
426,SNHJ.J,,2005221,,,,
427,SNHJ.J,,2005214,,,,
428,SNHJ.J,,2004351,,,,
429,SNHJ.J,,2003714,,,,
430,SNHJ.J,,2003665,,,,
431,SNHJ.J,,2002921,,,,
432,SNHJ.J,,2002867,,,,
433,SNHJ.J,,2002801,,,,
434,SNHJ.J,,2002658,,,,
435,GBFS.ZI,,,,,,
436,ABCB.MZ,,,,,,
437,VETBANK.LG,,,,,,
438,VETGOODS.LG,,,,,,
439,VETINDETF.LG,,,,,,
440,NRLJ.J,,,,,,
441,TAD.MZ,,,,,,
442,DCON.NR,,,,,,
443,FPC.BT,,,,,,
444,AXIA.ZI,,,,,,
445,BIDJ.J,,,,,,
446,MUCOBA.TZ,,,,,,
447,NBV.NR,,,,,,
448,NSBC.CI,,,,,,
449,DSE.TZ,,,,,,
450,IBLL.MZ,,,,,,
451,EPEJ.J,,,,,,
452,UPL.MZ,,,,,,
453,YYLBEEJ.J,,,,,,
454,ACCESS.GH,,,,,,
455,SCRC.CI,,,,,,
456,SEAJ.J,,,,,,
457,SIBC.CI,,,,,,
458,GLPROPJ.J,,,,,,
459,CBIBF.CI,,,,,,
460,TPFJ.J,,,,,,
461,VODA.TZ,,,,,,
462,CQCIL.UG,,,,,,
463,L2DJ.J,,,,,,
464,TIP.LG,,,,,,
465,DCCUSDJ.J,,,,,,
466,SHGJ.J,,,,,,
467,JAIZBANK.LG,,,,,,
468,STXILBJ.J,,,,,,
469,STXPROJ.J,,,,,,
470,PFBJ.J,,,,,,
471,MTNGH.GH,,,,,,
472,MIN.BT,,,,,,
473,BAYP.MZ,,,,,,
474,AILJ.J,,,,,,
475,KALJ.J,,,,,,
476,NRPJ.J,,,,,,
477,RHBJ.J,,,,,,
478,HETJ.J,,,,,,
479,STXWDMJ.J,,,,,,
480,STXEMGJ.J,,,,,,
481,STX500J.J,,,,,,
482,FMP.ZI,,,,,,
483,ZXSWS.ZX,,,,,,
484,ZXSWB.ZX,,,,,,
485,ZXTWI.ZX,,,,,,
486,FMBCH.MV,,,,,,
487,PPHJ.J,,,,,,
488,STXQUAJ.J,,,,,,
489,LHN.NM,,,,,,
490,4SIJ.J,,,,,,
491,SDOJ.J,,,,,,
492,FNBEQFJ.J,,,,,,
493,PNH.NM,,,,,,
494,SYG500J.J,,,,,,
495,CCAF.LZ,,,,,,
496,DCCUS2J.J,,,,,,
497,ECOC.CI,,,,,,
498,GSPECPLC.LG,,,,,,
499,ARIN.MZ,,,,,,
500,CVWJ.J,,,,,,
501,AYOJ.J,,,,,,
502,ZXTIP.ZX,,,,,,
503,ETF500J.J,,,,,,
504,FNBWGBJ.J,,,,,,
505,STXNDQJ.J,,,,,,
506,LBRJ.J,,,,,,
507,DIGICUT.GH,,,,,,
508,FTHJ.J,,,,,,
509,AEIBy.MZ,,,,,,
510,4ANWKH.4AX,,,,,,
511,4AHWP.4AX,,,,,,
512,4AASP.4AX,,,,,,
513,NFEMODJ.J,,,,,,
514,NFEHGEJ.J,,,,,,
515,NFEDEFJ.J,,,,,,
516,MTNN.LG,,,,,,
517,ETFBNDJ.J,,,,,,
518,NFNAMA.NM,,,,,,
519,STXGOVJ.J,,,,,,
520,STXESGJ.J,,,,,,
521,STXEMEJ.J,,,,,,
522,MERGROWTH.LG,,,,,,
523,MERVALUE.LG,,,,,,
524,SYGESGJ.J,,,,,,
525,MTNR.RW,,,,,,
526,SYGEMFJ.J,,,,,,
527,STXCAPJ.J,,,,,,
528,STXNDAJ.J,,,,,,
529,4AAVC.4AX,,,,,,
530,STXHLTJ.J,,,,,,
531,ETFSRIJ.J,,,,,,
532,ETFEMAJ.J,,,,,,
533,BIND.VF,,,,,,
534,PHL.VF,,,,,,
535,SYGSEJ.J,,,,,,
536,CSGOVIJ.J,,,,,,
537,SIM.VF,,,,,,
538,NED.VF,,,,,,
539,ZZDJ.J,,,,,,
540,NTFD.VF,,,,,,
541,4AGFR1O.4AX,,,,,,
542,GEREGU.LG,,,,,,
543,CAAJ.J,,,,,,
544,SREE.MZ,,,,,,
545,ACCESSCORP.LG,5035495678,5553629,Access Bank Staff Investment Trust Scheme,Nigeria,301,Specialty
546,ACCESSCORP.LG,5035507836,5553630,"United Alliance, Ltd.",India,301,Core Growth
547,ACCESSCORP.LG,,5452128,Aig-Imoukhuede (A I),Nigeria,303,GARP
548,ACCESSCORP.LG,34425824380,5452132,Wigwe (H O),Nigeria,303,Emerg. Mkts.
549,ACCESSCORP.LG,,5452133,Maduka (C M),Nigeria,303,Growth
550,ACCESSCORP.LG,,5452162,Folawiyo (T),Nigeria,303,Specialty
551,ACCESSCORP.LG,,5452082,Oyebode (G),Nigeria,303,Aggres. Gr.
552,ACCESSCORP.LG,5001426959,2003665,Fidelity International,United Kingdom,107,Emerg. Mkts.
553,ACCESSCORP.LG,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,
554,ACCESSCORP.LG,5000050199,2005972,Templeton Asset Management Ltd.,Singapore,107,Aggres. Gr.
555,ACCESSCORP.LG,4298263008,2004379,BI Asset Management Fondsmæglerselskab A/S,Denmark,113,Core Value
