,Instrument,Investor Perm Id,Investor Id,Investor Full Name,Investor Address Country,Investor Type Description ID,Fund Investment Style Code
167,SNHJ.J,5044026629,2002611,Nuveen LLC,United States,110,
168,SNHJ.J,4296618041,2003276,Teacher Retirement System of Texas,United States,110,
169,SNHJ.J,5000043067,2484925,Marlborough Fund Managers Ltd.,United Kingdom,107,
170,SNHJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,
171,SNHJ.J,5000757180,7185253,Fidelity Investments Canada ULC,Canada,107,
172,SNHJ.J,4296536226,2002582,Victory Capital Management Inc.,United States,113,
173,SNHJ.J,,2005221,,,,
174,SNHJ.J,,2003066,,,,
175,SNHJ.J,,2001973,,,,
176,SNHJ.J,34413286392,3238019,Steinhoff (Bruno Ewald),South Africa,303,
177,SNHJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
178,SNHJ.J,5037588919,2002702,Fidelity Management & Research Company LLC,United States,107,
179,SNHJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,
180,SNHJ.J,5000054512,2003672,JPMorgan Asset Management U.K. Limited,United Kingdom,113,
181,SNHJ.J,4297772128,2001973,Mellon Investments Corporation,United States,113,
182,SNHJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,
183,SNHJ.J,4297648458,2003410,Robeco Institutional Asset Management B.V.,Netherlands,113,
184,SNHJ.J,4296540815,2004263,Harding Loevner LP,United States,107,
185,SNHJ.J,5000043067,2484925,Marlborough Fund Managers Ltd.,United Kingdom,107,
186,SNHJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,
187,SNHJ.J,4296618041,2003276,Teacher Retirement System of Texas,United States,110,
188,SNHJ.J,5044026629,2002611,Nuveen LLC,United States,110,
189,SNHJ.J,5000051932,2003066,"Nicholas-Applegate Capital Management, LLC_NLE",United States,107,
190,SNHJ.J,,7185253,,,,
191,SNHJ.J,,2002582,,,,
192,GBFS.ZI,,,,,,
193,ABCB.MZ,,,,,,
194,VETBANK.LG,,,,,,
195,VETGOODS.LG,,,,,,
196,VETINDETF.LG,,,,,,
197,NRLJ.J,,,,,,
198,TAD.MZ,,,,,,
199,DCON.NR,,,,,,
200,FPC.BT,,,,,,
201,AXIA.ZI,,,,,,
202,BIDJ.J,,,,,,
203,MUCOBA.TZ,,,,,,
204,NBV.NR,,,,,,
205,NSBC.CI,,,,,,
206,DSE.TZ,,,,,,
207,IBLL.MZ,,,,,,
208,EPEJ.J,,,,,,
209,UPL.MZ,,,,,,
210,YYLBEEJ.J,,,,,,
211,ACCESS.GH,,,,,,
212,SCRC.CI,,,,,,
213,SEAJ.J,,,,,,
214,SIBC.CI,,,,,,
215,GLPROPJ.J,,,,,,
216,CBIBF.CI,,,,,,
217,TPFJ.J,,,,,,
218,VODA.TZ,,,,,,
219,CQCIL.UG,,,,,,
220,L2DJ.J,,,,,,
221,TIP.LG,,,,,,
222,DCCUSDJ.J,,,,,,
223,SHGJ.J,,,,,,
224,JAIZBANK.LG,,,,,,
225,STXILBJ.J,,,,,,
226,STXPROJ.J,,,,,,
227,PFBJ.J,,,,,,
228,MTNGH.GH,,,,,,
229,MIN.BT,,,,,,
230,BAYP.MZ,,,,,,
231,AILJ.J,,,,,,
232,KALJ.J,,,,,,
233,NRPJ.J,,,,,,
234,RHBJ.J,,,,,,
235,HETJ.J,,,,,,
236,STXWDMJ.J,,,,,,
237,STXEMGJ.J,,,,,,
238,STX500J.J,,,,,,
239,FMP.ZI,,,,,,
240,ZXSWS.ZX,,,,,,
241,ZXSWB.ZX,,,,,,
242,ZXTWI.ZX,,,,,,
243,FMBCH.MV,,,,,,
244,PPHJ.J,,,,,,
245,STXQUAJ.J,,,,,,
246,LHN.NM,,,,,,
247,4SIJ.J,,,,,,
248,SDOJ.J,,,,,,
249,FNBEQFJ.J,,,,,,
250,PNH.NM,,,,,,
251,SYG500J.J,,,,,,
252,CCAF.LZ,,,,,,
253,DCCUS2J.J,,,,,,
254,ECOC.CI,,,,,,
255,GSPECPLC.LG,,,,,,
256,ARIN.MZ,,,,,,
257,CVWJ.J,,,,,,
258,AYOJ.J,,,,,,
259,ZXTIP.ZX,,,,,,
260,ETF500J.J,,,,,,
261,FNBWGBJ.J,,,,,,
262,STXNDQJ.J,,,,,,
263,LBRJ.J,,,,,,
264,DIGICUT.GH,,,,,,
265,FTHJ.J,,,,,,
266,AEIBy.MZ,,,,,,
267,4ANWKH.4AX,,,,,,
268,4AHWP.4AX,,,,,,
269,4AASP.4AX,,,,,,
270,NFEMODJ.J,,,,,,
271,NFEHGEJ.J,,,,,,
272,NFEDEFJ.J,,,,,,
273,MTNN.LG,,,,,,
274,ETFBNDJ.J,,,,,,
275,NFNAMA.NM,,,,,,
276,STXGOVJ.J,,,,,,
277,STXESGJ.J,,,,,,
278,STXEMEJ.J,,,,,,
279,MERGROWTH.LG,,,,,,
280,MERVALUE.LG,,,,,,
281,SYGESGJ.J,,,,,,
282,MTNR.RW,,,,,,
283,SYGEMFJ.J,,,,,,
284,STXCAPJ.J,,,,,,
285,STXNDAJ.J,,,,,,
286,4AAVC.4AX,,,,,,
287,STXHLTJ.J,,,,,,
288,ETFSRIJ.J,,,,,,
289,ETFEMAJ.J,,,,,,
290,BIND.VF,,,,,,
291,PHL.VF,,,,,,
292,SYGSEJ.J,,,,,,
293,CSGOVIJ.J,,,,,,
294,SIM.VF,,,,,,
295,NED.VF,,,,,,
296,ZZDJ.J,,,,,,
297,NTFD.VF,,,,,,
298,4AGFR1O.4AX,,,,,,
299,GEREGU.LG,,,,,,
300,CAAJ.J,,,,,,
301,SREE.MZ,,,,,,
302,ACCESSCORP.LG,,,,,,
303,4ABKB.4AX,,,,,,
304,APOJ.J,,,,,,
305,TANG.ZI,,,,,,
306,BUAFOODS.LG,,,,,,
307,RONCHESS.LG,,,,,,
308,VELG.MZ,,,,,,
309,ANIJ.J,,,,,,
310,MTNU.UG,,,,,,
311,MOC.NM,,,,,,
312,CTEL.MZ,,,,,,
313,NGXGROUP.LG,,,,,,
314,GTCO.LG,,,,,,
315,TGAJ.J,,,,,,
316,SZKJ.J,,,,,,
317,BAPLC.LG,,,,,,
318,HBE.NR,,,,,,
319,HPL.MZ,,,,,,
320,DASPHARMA.GH,,,,,,
321,4AGR1O.4AX,,,,,,
322,CMR.RW,,,,,,
323,FDHB.MV,,,,,,
324,OMJ.NM,,,,,,
325,MQA.NM,,,,,,
326,SBPJ.J,,,,,,
327,NY1J.J,,,,,,
328,AIRTEL.MV,,,,,,
329,SSWJ.J,,,,,,
330,4AIHG.4AX,,,,,,
331,ZFCO.LZ,,,,,,
332,ZXRPG.ZX,,,,,,
333,BUACEMENT.LG,,,,,,
334,MTNZFJ.J,,,,,,
335,SNO.NM,,,,,,
336,FRBP01p.J^K22,,,,,,
337,SEMA.MZ,,,,,,
338,ANE.NM,,,,,,
339,JATU.TZ,,,,,,
340,SSUJ.J,,,,,,
341,ACES.MZ,,,,,,
342,ORGT.CI,,,,,,
343,REGI.MZ,,,,,,
344,ENLG.MZ,,,,,,
345,ICON.MV,,,,,,
346,LAVA.MZ,,,,,,
347,ACCESS.BT,,,,,,
348,MTHJ.J,,,,,,
349,EHZL.ZI,,,,,,
350,MCGJ.J,,,,,,
351,SCIL.BT,,,,,,
352,NICO.TZ,,,,,,
353,EXPJ.J,,,,,,
354,DGHJ.J,,,,,,
355,TICL.TZ,,,,,,
356,KLOS.MZ,,,,,,
357,TSAH.MZ,,,,,,
358,ABL.GH,,,,,,
359,ABOSELA.LG,,,,,,
360,ABPLAST.LG,,,,,,
361,ABSPp.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
362,ABSPp.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,
363,ABSPp.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,
364,ABSPp.J,4298311213,2999300,ABSA Investment Management Services (Pty) Ltd.,South Africa,107,
365,ABSPp.J,5000156943,2492448,Absa Asset Management (Pty) Limited,South Africa,107,
366,ABSPp.J,,2999300,,,,
367,ABSPp.J,,2492448,,,,
368,ABSPp.J,,2403920,,,,
369,ABSPp.J,,2132705,,,,
370,ABSPp.J,,2004359,,,,
371,ACADEMY.LG,,,,,,
372,ACLJ.J,5000069867,5030444,ArcelorMittal Holdings AG,Switzerland,301,Index
373,ACLJ.J,5001449709,2657747,Industrial Development Corporation of South Africa Limited (IDC),South Africa,114,Core Value
374,ACLJ.J,4297369644,2637859,Public Investment Corporation (SOC) Limited,South Africa,114,Core Value
375,ACLJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,Specialty
376,ACLJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,Index
377,ACLJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,Growth
378,ACLJ.J,5001447645,2587535,Northern Trust Global Investments,United States,107,Emerg. Mkts.
379,ACLJ.J,4297115531,2002801,Grantham Mayo Van Otterloo & Co LLC,United States,113,Emerg. Mkts.
380,ACLJ.J,5001217483,2002993,BNY Mellon Wealth Management,United States,113,Emerg. Mkts.
381,ACLJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,Emerg. Mkts.
382,ACLJ.J,5000074303,2002658,"Dimensional Fund Advisors, L.P.",United States,113,Specialty
383,ACLJ.J,5035514747,2655179,Alexforbes Investments Solution Limited,South Africa,113,Emerg. Mkts.
384,ACLJ.J,5001260512,2366069,Cadiz Asset Management (Pty) Ltd,South Africa,113,Sector Specific
385,ACLJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,Index
386,ACLJ.J,5000045174,2002653,Macquarie Investment Management,United States,107,Growth
387,ACLJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,Specialty
388,ACLJ.J,,2132753,Mawenzi Asset Managers (Pty) Ltd._NLE,South Africa,107,Growth
389,ACLJ.J,5001196565,2529158,Element Investment Managers (Pty) Ltd,South Africa,107,Core Value
390,ACLJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Specialty
391,ACLJ.J,5001449660,2537819,Vunani Fund Managers (Pty) Ltd.,South Africa,107,Emerg. Mkts.
392,ACLJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,
393,ACLJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,Emerg. Mkts.
394,ACLJ.J,5000156943,2492448,Absa Asset Management (Pty) Limited,South Africa,107,Emerg. Mkts.
395,ACLJ.J,4298311213,2999300,ABSA Investment Management Services (Pty) Ltd.,South Africa,107,Specialty
396,ACLJ.J,5001449681,2005222,Personal Trust Asset Management (Pty) Limited,South Africa,101,Specialty
397,ACLJ.J,5001211262,2522976,Value Portfolio Managers (Pty) Ltd.,South Africa,107,Emerg. Mkts.
398,ACLJ.J,5000741406,2463675,Prescient Investment Management (Pty) Ltd.,South Africa,107,International
399,ACLJ.J,5001449672,2660546,Interneuron (Pty) Limited_NLE,South Africa,113,Yield
400,ACLJ.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,
401,ACLJ.J,5000049458,2004187,Oddo BHF Asset Management GmbH,Germany,107,Specialty
402,ACLJ.J,5000066992,2004633,Blackfriars Asset Management Limited,United Kingdom,113,Emerg. Mkts.
403,ACLJ.J,4296000708,2004182,Deka Vermögensmanagement GmbH,Germany,107,Specialty
404,ACLJ.J,5000071988,2005167,Carnegie Fonder AB,Sweden,101,Sector Specific
405,ACLJ.J,5000025020,2106731,Eurizon Capital S.A.,Luxembourg,107,International
406,ACLJ.J,5000749186,2636816,Regarding Capital Management (Pty) Ltd.,South Africa,113,Specialty
407,ACLJ.J,5044026629,2002611,Nuveen LLC,United States,110,Core Growth
408,ACLJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,Emerg. Mkts.
409,ACLJ.J,4296084589,2003838,GAM International Management Ltd.,United Kingdom,113,Emerg. Mkts.
410,ACLJ.J,5000043067,2484925,Marlborough Fund Managers Ltd.,United Kingdom,107,
411,ACLJ.J,5000689330,2004974,Första AP-Fonden,Sweden,110,Emerg. Mkts.
412,ACLJ.J,5000075838,2304231,Russell Investments Limited,United Kingdom,107,International
413,ACLJ.J,5000059370,2004375,Finter Bank Zürich Ltd._NLE,Switzerland,101,Emerg. Mkts.
414,ACLJ.J,5000051802,2003465,Mediolanum Gestione Fondi SGR p.A.,Italy,107,Emerg. Mkts.
415,ACLJ.J,4298267830,2006282,S-Bank Fund Management Ltd,Finland,113,Aggres. Gr.
416,ACLJ.J,5000051390,2007391,LGM Investments Limited,United Kingdom,113,Emerg. Mkts.
417,ACLJ.J,5001448953,3700550,Sanlam Multi-Manager International Limited,United Kingdom,107,Emerg. Mkts.
418,ACLJ.J,,2003436,Handelsbanken Kapitalförvaltning AB,Sweden,113,Emerg. Mkts.
419,ACLJ.J,4297975279,2004125,Candriam Belgium S.A.,Belgium,113,Specialty
420,ACLJ.J,5000037247,2003621,Credit Suisse Asset Management,Switzerland,113,Index
421,ACLJ.J,4297778724,2003579,Amundi Deutschland GmbH,Germany,107,Specialty
422,ACLJ.J,5000057891,2005905,"Caixa Gestão de Ativos Sociedade Gestora de Fundos de Investimento, S.A.",Portugal,107,Index
423,ACLJ.J,5001196216,2638781,Camissa Asset Management Pty Ltd,South Africa,107,Yield
424,ACLJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,Index
425,ACLJ.J,5000037370,2003554,Universal-Investment-Gesellschaft mbH,Germany,113,Core Growth
426,ACLJ.J,5001449682,2388005,Trilinear Investment Managers (Pty) Ltd._NLE,South Africa,107,Specialty
427,ACLJ.J,5000757415,2004540,Sarasin & Partners LLP,United Kingdom,107,Index
428,ACLJ.J,4298203487,2005602,"Deutsche Wealth Management, S.G.I.I.C., S.A",Spain,107,
429,ACLJ.J,5000659351,3967061,"Global Index Advisors, Inc._NLE",United States,107,
430,ACLJ.J,4298409344,2005218,Metropolitan Asset Managers_NLE,South Africa,107,Core Value
431,ACLJ.J,5000050241,2003441,KBC Asset Management N.V.,Belgium,107,
432,ACLJ.J,5000004086,2004945,"Inversis Gestión, S.A., SGIIC",Spain,107,Index
433,ACLJ.J,5000659344,3783830,Alphen Asset Management (Pty) Ltd._NLE,South Africa,107,Index
434,ACLJ.J,4296576136,2003973,"Nikko Asset Management Co., Ltd.",Japan,113,
435,ACLJ.J,5000313307,2399161,Gryphon Asset Management (Pty) Ltd.,South Africa,113,
436,ACLJ.J,5000032439,2005806,Credit Suisse Asset Management Funds S.p.A.,Italy,107,Index
437,ACLJ.J,5000072500,2006213,Morgan Stanley Investment Management (India) Pvt. Ltd.,India,107,Emerg. Mkts.
438,ACLJ.J,5043447177,3644692,SSB & Trust Co.,South Africa,301,Emerg. Mkts.
439,ACLJ.J,5001446366,2999107,Efficient Private Clients (Pty) Ltd,South Africa,107,Income Value
440,ACLJ.J,4298106595,2915245,Abax Investments (Pty) Limited,South Africa,113,Emerg. Mkts.
441,ACLJ.J,,2639553,LNM Holdings N.V.,Netherlands,301,Core Value
442,ACLJ.J,5001196700,2522977,Flagship Asset Management (Pty) Limited,South Africa,107,Core Growth
443,ACLJ.J,5000025050,2517371,PSG Asset Management (Pty) Ltd,South Africa,113,Core Value
444,ACLJ.J,4297563918,2508860,MMI Group Limited,South Africa,107,Core Growth
445,ACLJ.J,5000068710,2445138,Foord Asset Management (Pty) Limited,South Africa,113,Emerg. Mkts.
446,ACLJ.J,5000037581,2006594,Eastspring Investments (Hong Kong) Limited,Hong Kong,107,Emerg. Mkts.
447,ACLJ.J,5000072239,2006396,GAM Investment Management (Switzerland) AG,Switzerland,113,Growth
448,ACLJ.J,5000040508,2005923,Swisscanto Fondsleitung AG,Switzerland,107,GARP
449,ACLJ.J,5000003215,2005771,Imantia Capital,Spain,107,GARP
450,ACLJ.J,5000073746,2005724,Morgan Stanley Investment Management (Singapore),Singapore,113,Emerg. Mkts.
451,ACLJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,Emerg. Mkts.
452,ACLJ.J,5000074279,2004938,"Novo Banco Gestion, SGIIC, S.A.",Spain,107,Emerg. Mkts.
453,ACLJ.J,4296540815,2004263,Harding Loevner LP,United States,107,Income Value
454,ACLJ.J,5000757289,2004247,DnB NOR Asset Management (UK) Ltd._NLE,United Kingdom,107,GARP
455,ACLJ.J,4295856422,2003991,Pendal Group Limited,Australia,107,
456,ACLJ.J,5001426959,2003665,Fidelity International,United Kingdom,107,GARP
457,ACLJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,Emerg. Mkts.
458,ACLJ.J,4296023100,2003553,Union Investment Privatfonds GmbH,Germany,107,Specialty
459,ACLJ.J,5000036827,2003457,Prima sgr S.p.A._NLE,Italy,113,Emerg. Mkts.
460,ACLJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,Emerg. Mkts.
461,ACLJ.J,,3667498,,,,Core Growth
462,ACLJ.J,,2932423,,,,Emerg. Mkts.
463,ACLJ.J,,2495760,,,,Specialty
464,ACLJ.J,,2401341,,,,Growth
465,ACLJ.J,,2132888,,,,Specialty
466,ACLJ.J,,2132706,,,,Emerg. Mkts.
467,ACLJ.J,,2004961,,,,Emerg. Mkts.
468,ACLJ.J,,2004438,,,,Core Value
469,ACLJ.J,,2004252,,,,Specialty
470,ACLJ.J,,2003794,,,,Specialty
471,ACLJ.J,,2003708,,,,Specialty
472,ACLJ.J,,2003481,,,,Yield
473,ACLJ.J,,2003423,,,,Growth
474,ACLJ.J,,2002818,,,,Specialty
475,ACLJ.J,,2639553,LNM Holdings N.V.,Netherlands,301,
476,ACLJ.J,5001449709,2657747,Industrial Development Corporation of South Africa Limited (IDC),South Africa,114,
477,ACLJ.J,5000003949,2132705,STANLIB Asset Management Ltd.,South Africa,107,
478,ACLJ.J,5000131279,2005221,Ninety One SA Pty Ltd.,South Africa,113,
479,ACLJ.J,,2003794,Deutsche Bank Private Wealth Management Limited_NLE,United Kingdom,107,
480,ACLJ.J,5000723418,2006730,Momentum Asset Management (Pty) Ltd.,South Africa,113,
481,ACLJ.J,5000048829,3667498,Mittal Steel Company N.V.,Netherlands,301,
482,ACLJ.J,5000066393,2004359,Old Mutual Investment Group (South Africa) (Pty) Limited,South Africa,113,
483,ACLJ.J,4297115531,2002801,Grantham Mayo Van Otterloo & Co LLC,United States,113,
484,ACLJ.J,4297369644,2637859,Public Investment Corporation (SOC) Limited,South Africa,114,
485,ACLJ.J,5001217483,2002993,BNY Mellon Wealth Management,United States,113,
486,ACLJ.J,5000074303,2002658,"Dimensional Fund Advisors, L.P.",United States,113,
487,ACLJ.J,4297563918,2508860,MMI Group Limited,South Africa,107,
488,ACLJ.J,5043447177,3644692,SSB & Trust Co.,South Africa,301,
489,ACLJ.J,5000036750,2002451,AllianceBernstein L.P.,United States,113,Core Value
490,ACLJ.J,4295888500,2007153,Coronation Fund Managers Limited,South Africa,113,Index
491,ACLJ.J,5001260512,2366069,Cadiz Asset Management (Pty) Ltd,South Africa,113,Core Value
492,ACLJ.J,4298312867,2005214,Sanlam Investment Management (Pty) Ltd.,South Africa,113,GARP
493,ACLJ.J,4297705417,2005011,State Street Global Advisors (France) S.A.,France,107,Emerg. Mkts.
494,ACLJ.J,5001196565,2529158,Element Investment Managers (Pty) Ltd,South Africa,107,Specialty
495,ACLJ.J,5000025050,2517371,PSG Asset Management (Pty) Ltd,South Africa,113,Index
496,ACLJ.J,,2132753,Mawenzi Asset Managers (Pty) Ltd._NLE,South Africa,107,Core Value
497,ACLJ.J,5001449681,2005222,Personal Trust Asset Management (Pty) Limited,South Africa,101,Emerg. Mkts.
498,ACLJ.J,5001211262,2522976,Value Portfolio Managers (Pty) Ltd.,South Africa,107,Growth
499,ACLJ.J,5001449660,2537819,Vunani Fund Managers (Pty) Ltd.,South Africa,107,Core Value
500,ACLJ.J,4298311213,2999300,ABSA Investment Management Services (Pty) Ltd.,South Africa,107,Emerg. Mkts.
501,ACLJ.J,4297590288,2388001,MandG Investment Managers (Pty) Ltd,South Africa,107,Emerg. Mkts.
502,ACLJ.J,5000749182,2403920,Taquanta Asset Managers (Pty) Ltd,South Africa,107,Emerg. Mkts.
503,ACLJ.J,,2401341,Alliance Capital Management (Pty) Ltd._NLE,South Africa,107,Growth
504,ACLJ.J,,2003436,Handelsbanken Kapitalförvaltning AB,Sweden,113,Specialty
505,ACLJ.J,5000757289,2004247,DnB NOR Asset Management (UK) Ltd._NLE,United Kingdom,107,
506,ACLJ.J,5000025020,2106731,Eurizon Capital S.A.,Luxembourg,107,Specialty
507,ACLJ.J,5000068710,2445138,Foord Asset Management (Pty) Limited,South Africa,113,Specialty
508,ACLJ.J,5001449672,2660546,Interneuron (Pty) Limited_NLE,South Africa,113,Index
509,ACLJ.J,5000221950,2003650,AllianceBernstein Ltd. (Growth),United Kingdom,113,Emerg. Mkts.
510,ACLJ.J,4295856422,2003991,Pendal Group Limited,Australia,107,
511,ACLJ.J,4296293277,2004197,Mondrian Investment Partners Ltd.,United Kingdom,107,Specialty
512,ACLJ.J,5000051390,2007391,LGM Investments Limited,United Kingdom,113,Sector Specific
513,ACLJ.J,5000313307,2399161,Gryphon Asset Management (Pty) Ltd.,South Africa,113,Emerg. Mkts.
514,ACLJ.J,5000059367,2005334,State Street Global Advisors (UK) Ltd.,United Kingdom,113,International
515,ACLJ.J,5000001154,2003828,Pictet Asset Management Ltd.,United Kingdom,113,
516,ACLJ.J,4296700068,2005215,Futuregrowth Asset Management (Pty) Limited,South Africa,107,Sector Specific
